"DEG_context","gene_id","seqid","start","end","midpoint","strand","seq_start","seq_end","chromosome","region_name","genome","chromosome_class","position_mb"
"Infection vs control","LOC126266827","NC_064923.1",239647828,239696271,239672049.5,"-",1,791150472,"4","4","chromosome","Named chromosome",239.6720495
"Infection vs control","LOC126266828","NC_064923.1",239539512,239591553,239565532.5,"-",1,791150472,"4","4","chromosome","Named chromosome",239.5655325
"Infection vs control","LOC126266832","NC_064923.1",373009428,373530890,373270159,"+",1,791150472,"4","4","chromosome","Named chromosome",373.270159
"Infection vs control","LOC126266835","NC_064923.1",396909663,397242833,397076248,"+",1,791150472,"4","4","chromosome","Named chromosome",397.076248
"Infection vs control","LOC126266913","NC_064923.1",731418688,731640079,731529383.5,"+",1,791150472,"4","4","chromosome","Named chromosome",731.5293835
"Infection vs control","LOC126266926","NC_064923.1",574978650,575047133,575012891.5,"+",1,791150472,"4","4","chromosome","Named chromosome",575.0128915
"Infection vs control","LOC126266938","NC_064923.1",508056807,508068810,508062808.5,"-",1,791150472,"4","4","chromosome","Named chromosome",508.0628085
"Infection vs control","LOC126266957","NC_064923.1",125579330,126739694,126159512,"+",1,791150472,"4","4","chromosome","Named chromosome",126.159512
"Infection vs control","LOC126266982","NC_064923.1",573919543,574000827,573960185,"-",1,791150472,"4","4","chromosome","Named chromosome",573.960185
"Infection vs control","LOC126266984","NC_064923.1",142847166,143648190,143247678,"-",1,791150472,"4","4","chromosome","Named chromosome",143.247678
"Infection vs control","LOC126267000","NC_064923.1",308792958,309349782,309071370,"-",1,791150472,"4","4","chromosome","Named chromosome",309.07137
"Infection vs control","LOC126267002","NC_064923.1",309678502,309706223,309692362.5,"-",1,791150472,"4","4","chromosome","Named chromosome",309.6923625
"Infection vs control","LOC126267038","NC_064923.1",599016633,599170381,599093507,"+",1,791150472,"4","4","chromosome","Named chromosome",599.093507
"Infection vs control","LOC126267042","NC_064923.1",558600217,558910484,558755350.5,"-",1,791150472,"4","4","chromosome","Named chromosome",558.7553505
"Infection vs control","LOC126267061","NC_064923.1",197724673,197748623,197736648,"+",1,791150472,"4","4","chromosome","Named chromosome",197.736648
"Infection vs control","LOC126267104","NC_064923.1",63583720,64021470,63802595,"-",1,791150472,"4","4","chromosome","Named chromosome",63.802595
"Infection vs control","LOC126267107","NC_064923.1",448660976,448768963,448714969.5,"+",1,791150472,"4","4","chromosome","Named chromosome",448.7149695
"Infection vs control","LOC126267114","NC_064923.1",308388554,308405922,308397238,"-",1,791150472,"4","4","chromosome","Named chromosome",308.397238
"Infection vs control","LOC126267144","NC_064923.1",242104824,242400919,242252871.5,"-",1,791150472,"4","4","chromosome","Named chromosome",242.2528715
"Infection vs control","LOC126267150","NC_064923.1",37244606,37262879,37253742.5,"-",1,791150472,"4","4","chromosome","Named chromosome",37.2537425
"Infection vs control","LOC126267154","NC_064923.1",598554127,598659212,598606669.5,"-",1,791150472,"4","4","chromosome","Named chromosome",598.6066695
"Infection vs control","LOC126267162","NC_064923.1",572460825,573015072,572737948.5,"-",1,791150472,"4","4","chromosome","Named chromosome",572.7379485
"Infection vs control","LOC126267163","NC_064923.1",573085509,573279293,573182401,"-",1,791150472,"4","4","chromosome","Named chromosome",573.182401
"Infection vs control","LOC126267179","NC_064923.1",662970807,662975093,662972950,"-",1,791150472,"4","4","chromosome","Named chromosome",662.97295
"Infection vs control","LOC126267190","NC_064923.1",623959621,624432079,624195850,"+",1,791150472,"4","4","chromosome","Named chromosome",624.19585
"Infection vs control","LOC126267215","NC_064923.1",197830279,197938593,197884436,"-",1,791150472,"4","4","chromosome","Named chromosome",197.884436
"Infection vs control","LOC126267216","NC_064923.1",198017202,198117107,198067154.5,"+",1,791150472,"4","4","chromosome","Named chromosome",198.0671545
"Infection vs control","LOC126267217","NC_064923.1",198176924,198214960,198195942,"-",1,791150472,"4","4","chromosome","Named chromosome",198.195942
"Infection vs control","LOC126267226","NC_064923.1",678386335,678594825,678490580,"+",1,791150472,"4","4","chromosome","Named chromosome",678.49058
"Infection vs control","LOC126267230","NC_064923.1",55929180,56463523,56196351.5,"+",1,791150472,"4","4","chromosome","Named chromosome",56.1963515
"Infection vs control","LOC126267242","NC_064923.1",722157730,722398303,722278016.5,"+",1,791150472,"4","4","chromosome","Named chromosome",722.2780165
"Infection vs control","LOC126267259","NC_064923.1",227064867,227121303,227093085,"-",1,791150472,"4","4","chromosome","Named chromosome",227.093085
"Infection vs control","LOC126267263","NC_064923.1",263044822,263115051,263079936.5,"+",1,791150472,"4","4","chromosome","Named chromosome",263.0799365
"Infection vs control","LOC126267275","NC_064923.1",34833487,34862399,34847943,"-",1,791150472,"4","4","chromosome","Named chromosome",34.847943
"Infection vs control","LOC126267280","NC_064923.1",120136069,120139465,120137767,"-",1,791150472,"4","4","chromosome","Named chromosome",120.137767
"Infection vs control","LOC126267333","NC_064923.1",262381056,262383452,262382254,"+",1,791150472,"4","4","chromosome","Named chromosome",262.382254
"Infection vs control","LOC126267343","NC_064923.1",195057786,195218116,195137951,"+",1,791150472,"4","4","chromosome","Named chromosome",195.137951
"Infection vs control","LOC126267351","NC_064923.1",429117626,429309369,429213497.5,"-",1,791150472,"4","4","chromosome","Named chromosome",429.2134975
"Infection vs control","LOC126267391","NC_064923.1",651733289,652844442,652288865.5,"-",1,791150472,"4","4","chromosome","Named chromosome",652.2888655
"Infection vs control","LOC126267400","NC_064923.1",654174430,654611346,654392888,"-",1,791150472,"4","4","chromosome","Named chromosome",654.392888
"Infection vs control","LOC126267422","NC_064920.1",740397856,740461690,740429773,"+",1,1209568729,"1","1","chromosome","Named chromosome",740.429773
"Infection vs control","LOC126267437","NC_064923.1",785816547,786108804,785962675.5,"+",1,791150472,"4","4","chromosome","Named chromosome",785.9626755
"Infection vs control","LOC126267442","NC_064923.1",773172066,773411212,773291639,"-",1,791150472,"4","4","chromosome","Named chromosome",773.291639
"Infection vs control","LOC126267463","NC_064923.1",632233989,632498162,632366075.5,"+",1,791150472,"4","4","chromosome","Named chromosome",632.3660755
"Infection vs control","LOC126267464","NC_064923.1",574213440,574367382,574290411,"-",1,791150472,"4","4","chromosome","Named chromosome",574.290411
"Infection vs control","LOC126267471","NC_064923.1",540292764,540523467,540408115.5,"-",1,791150472,"4","4","chromosome","Named chromosome",540.4081155
"Infection vs control","LOC126267472","NC_064923.1",508122297,508134473,508128385,"-",1,791150472,"4","4","chromosome","Named chromosome",508.128385
"Infection vs control","LOC126267473","NC_064923.1",562886782,563054795,562970788.5,"-",1,791150472,"4","4","chromosome","Named chromosome",562.9707885
"Infection vs control","LOC126267478","NC_064923.1",586045257,586183981,586114619,"-",1,791150472,"4","4","chromosome","Named chromosome",586.114619
"Infection vs control","LOC126267518","NC_064923.1",767635297,767746814,767691055.5,"+",1,791150472,"4","4","chromosome","Named chromosome",767.6910555
"Infection vs control","LOC126267519","NC_064923.1",585865690,585959177,585912433.5,"-",1,791150472,"4","4","chromosome","Named chromosome",585.9124335
"Infection vs control","LOC126267526","NC_064923.1",172319627,173292785,172806206,"-",1,791150472,"4","4","chromosome","Named chromosome",172.806206
"Infection vs control","LOC126267535","NC_064920.1",744006235,744054410,744030322.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",744.0303225
"Infection vs control","LOC126267543","NC_064923.1",168541755,168602940,168572347.5,"+",1,791150472,"4","4","chromosome","Named chromosome",168.5723475
"Infection vs control","LOC126267545","NC_064923.1",773847442,773887933,773867687.5,"-",1,791150472,"4","4","chromosome","Named chromosome",773.8676875
"Infection vs control","LOC126267554","NC_064920.1",743925605,744094732,744010168.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",744.0101685
"Infection vs control","LOC126267568","NC_064923.1",224297725,224326305,224312015,"+",1,791150472,"4","4","chromosome","Named chromosome",224.312015
"Infection vs control","LOC126267575","NC_064923.1",5383012,5442256,5412634,"+",1,791150472,"4","4","chromosome","Named chromosome",5.412634
"Infection vs control","LOC126267629","NC_064923.1",129119755,129127001,129123378,"+",1,791150472,"4","4","chromosome","Named chromosome",129.123378
"Infection vs control","LOC126267652","NC_064923.1",198252081,198285674,198268877.5,"-",1,791150472,"4","4","chromosome","Named chromosome",198.2688775
"Infection vs control","LOC126267666","NC_064923.1",235366000,235487726,235426863,"-",1,791150472,"4","4","chromosome","Named chromosome",235.426863
"Infection vs control","LOC126267690","NC_064923.1",287694971,287835623,287765297,"-",1,791150472,"4","4","chromosome","Named chromosome",287.765297
"Infection vs control","LOC126267711","NC_064920.1",666109038,666295123,666202080.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",666.2020805
"Infection vs control","LOC126267876","NC_064923.1",708109943,708187409,708148676,"-",1,791150472,"4","4","chromosome","Named chromosome",708.148676
"Infection vs control","LOC126267936","NC_064923.1",786273147,786500564,786386855.5,"+",1,791150472,"4","4","chromosome","Named chromosome",786.3868555
"Infection vs control","LOC126267970","NC_064923.1",33594801,33657850,33626325.5,"-",1,791150472,"4","4","chromosome","Named chromosome",33.6263255
"Infection vs control","LOC126267971","NC_064923.1",33805314,33856461,33830887.5,"-",1,791150472,"4","4","chromosome","Named chromosome",33.8308875
"Infection vs control","LOC126267980","NC_064923.1",203081934,203219947,203150940.5,"-",1,791150472,"4","4","chromosome","Named chromosome",203.1509405
"Infection vs control","LOC126267982","NC_064923.1",203963531,204097853,204030692,"-",1,791150472,"4","4","chromosome","Named chromosome",204.030692
"Infection vs control","LOC126267984","NC_064923.1",204159362,204258151,204208756.5,"-",1,791150472,"4","4","chromosome","Named chromosome",204.2087565
"Infection vs control","LOC126267985","NC_064923.1",222764619,222776688,222770653.5,"-",1,791150472,"4","4","chromosome","Named chromosome",222.7706535
"Infection vs control","LOC126268014","NC_064923.1",330631486,330666882,330649184,"+",1,791150472,"4","4","chromosome","Named chromosome",330.649184
"Infection vs control","LOC126268015","NC_064923.1",330700660,330710321,330705490.5,"+",1,791150472,"4","4","chromosome","Named chromosome",330.7054905
"Infection vs control","LOC126268023","NC_064923.1",350507787,350591225,350549506,"+",1,791150472,"4","4","chromosome","Named chromosome",350.549506
"Infection vs control","LOC126268026","NC_064923.1",658512500,659042617,658777558.5,"+",1,791150472,"4","4","chromosome","Named chromosome",658.7775585
"Infection vs control","LOC126268028","NC_064923.1",521199630,521754336,521476983,"+",1,791150472,"4","4","chromosome","Named chromosome",521.476983
"Infection vs control","LOC126268068","NC_064923.1",197598003,197680879,197639441,"+",1,791150472,"4","4","chromosome","Named chromosome",197.639441
"Infection vs control","LOC126268085","NC_064923.1",648991732,649108575,649050153.5,"+",1,791150472,"4","4","chromosome","Named chromosome",649.0501535
"Infection vs control","LOC126268126","NC_064923.1",219591166,219728677,219659921.5,"-",1,791150472,"4","4","chromosome","Named chromosome",219.6599215
"Infection vs control","LOC126268128","NC_064923.1",701110242,701130683,701120462.5,"-",1,791150472,"4","4","chromosome","Named chromosome",701.1204625
"Infection vs control","LOC126268164","NC_064923.1",407574234,408027168,407800701,"+",1,791150472,"4","4","chromosome","Named chromosome",407.800701
"Infection vs control","LOC126268175","NC_064923.1",179005023,181434657,180219840,"+",1,791150472,"4","4","chromosome","Named chromosome",180.21984
"Infection vs control","LOC126268194","NC_064923.1",357670580,359035497,358353038.5,"+",1,791150472,"4","4","chromosome","Named chromosome",358.3530385
"Infection vs control","LOC126268199","NC_064923.1",101826464,101848937,101837700.5,"-",1,791150472,"4","4","chromosome","Named chromosome",101.8377005
"Infection vs control","LOC126268205","NC_064923.1",467137182,467772449,467454815.5,"-",1,791150472,"4","4","chromosome","Named chromosome",467.4548155
"Infection vs control","LOC126268218","NC_064923.1",202444930,202446927,202445928.5,"-",1,791150472,"4","4","chromosome","Named chromosome",202.4459285
"Infection vs control","LOC126268239","NC_064920.1",769157967,769231849,769194908,"+",1,1209568729,"1","1","chromosome","Named chromosome",769.194908
"Infection vs control","LOC126268397","NC_064920.1",771685982,771833379,771759680.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",771.7596805
"Infection vs control","LOC126268413","NC_064920.1",771735605,771805702,771770653.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",771.7706535
"Infection vs control","LOC126268521","NC_064923.1",401249179,401249489,401249334,"+",1,791150472,"4","4","chromosome","Named chromosome",401.249334
"Infection vs control","LOC126268712","NC_064920.1",779443165,779626911,779535038,"-",1,1209568729,"1","1","chromosome","Named chromosome",779.535038
"Infection vs control","LOC126268728","NC_064920.1",781073715,781176889,781125302,"+",1,1209568729,"1","1","chromosome","Named chromosome",781.125302
"Infection vs control","LOC126268831","NC_064920.1",781339947,781348130,781344038.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",781.3440385
"Infection vs control","LOC126269255","NC_064920.1",784677894,785337808,785007851,"+",1,1209568729,"1","1","chromosome","Named chromosome",785.007851
"Infection vs control","LOC126269384","NC_064920.1",786692770,786779677,786736223.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",786.7362235
"Infection vs control","LOC126269416","NC_064920.1",786542293,786545047,786543670,"+",1,1209568729,"1","1","chromosome","Named chromosome",786.54367
"Infection vs control","LOC126270294","NC_064920.1",804216296,804489489,804352892.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",804.3528925
"Infection vs control","LOC126270526","NC_064920.1",806483544,806537636,806510590,"+",1,1209568729,"1","1","chromosome","Named chromosome",806.51059
"Infection vs control","LOC126270657","NC_064920.1",807960336,807979716,807970026,"+",1,1209568729,"1","1","chromosome","Named chromosome",807.970026
"Infection vs control","LOC126271206","NC_064920.1",821824917,821927460,821876188.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",821.8761885
"Infection vs control","LOC126271434","NC_064920.1",823026987,823041349,823034168,"-",1,1209568729,"1","1","chromosome","Named chromosome",823.034168
"Infection vs control","LOC126271480","NC_064920.1",823108637,823246171,823177404,"-",1,1209568729,"1","1","chromosome","Named chromosome",823.177404
"Infection vs control","LOC126271496","NC_064920.1",823348560,823729258,823538909,"-",1,1209568729,"1","1","chromosome","Named chromosome",823.538909
"Infection vs control","LOC126271532","NC_064920.1",824004458,824051699,824028078.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",824.0280785
