"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","expression_cluster","n_cluster_genes","pathway_theme","pathway_scope"
"ko00310","Lysine degradation","3/263","10/560",0.3,0.638783269961977,-1.08365756110686,0.922389367352886,1,1,"LOC126335709/LOC126335656/LOC126335679",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00520","Amino sugar and nucleotide sugar metabolism","4/263","13/560",0.307692307692308,0.65516232816613,-1.18276447239946,0.930811218999442,1,1,"LOC126272801/LOC126356176/LOC126299185/LOC126365957",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko01230","Biosynthesis of amino acids","7/263","21/560",0.333333333333333,0.709759188846641,-1.27461579938005,0.934603982620294,1,1,"LOC126282346/LOC126335242/LOC126267473/LOC126278447/LOC126334613/LOC126276148/LOC126349907",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Amino acid and nitrogen metabolism","Broad KEGG reference map"
"ko04068","FoxO signaling pathway","3/263","11/560",0.272727272727273,0.580712063601798,-1.320468638659,0.95134438010649,1,1,"LOC126354672/LOC126334930/LOC126272858",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00513","Various types of N-glycan biosynthesis","1/263","5/560",0.2,0.425855513307985,-1.21245397851601,0.958702752495701,1,1,"LOC126281481",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00650","Butanoate metabolism","1/263","5/560",0.2,0.425855513307985,-1.21245397851601,0.958702752495701,1,1,"LOC126354995",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00720","Other carbon fixation pathways","1/263","5/560",0.2,0.425855513307985,-1.21245397851601,0.958702752495701,1,1,"LOC126335242",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04530","Tight junction","1/263","5/560",0.2,0.425855513307985,-1.21245397851601,0.958702752495701,1,1,"LOC126335142",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04540","Gap junction","1/263","5/560",0.2,0.425855513307985,-1.21245397851601,0.958702752495701,1,1,"LOC126281662",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko00230","Purine metabolism","7/263","23/560",0.304347826086957,0.648040998512151,-1.62059466777663,0.96860885529229,1,1,"LOC126336656/LOC126295146/LOC126268164/LOC126354813/LOC126356050/LOC126279039/LOC126278953",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04111","Cell cycle - yeast","3/263","12/560",0.25,0.532319391634981,-1.53976789553228,0.969973804422157,1,1,"LOC126297745/LOC126267226/LOC126356122",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko00380","Tryptophan metabolism","2/263","9/560",0.222222222222222,0.473172792564428,-1.49802549382172,0.971202415673138,1,1,"LOC126271955/LOC126282517",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04114","Oocyte meiosis","2/263","9/560",0.222222222222222,0.473172792564428,-1.49802549382172,0.971202415673138,1,1,"LOC126297745/LOC126284350",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko00360","Phenylalanine metabolism","1/263","6/560",0.166666666666667,0.354879594423321,-1.49371270677474,0.978272439150892,1,1,"LOC126271955",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00511","Other glycan degradation","1/263","6/560",0.166666666666667,0.354879594423321,-1.49371270677474,0.978272439150892,1,1,"LOC126335557",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00640","Propanoate metabolism","1/263","6/560",0.166666666666667,0.354879594423321,-1.49371270677474,0.978272439150892,1,1,"LOC126278196",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko01210","2-Oxocarboxylic acid metabolism","1/263","6/560",0.166666666666667,0.354879594423321,-1.49371270677474,0.978272439150892,1,1,"LOC126335242",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Broad KEGG reference map"
"ko04113","Meiosis - yeast","1/263","6/560",0.166666666666667,0.354879594423321,-1.49371270677474,0.978272439150892,1,1,"LOC126268164",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko00561","Glycerolipid metabolism","3/263","13/560",0.230769230769231,0.491371746124598,-1.74455251696579,0.981722580048971,1,1,"LOC126282167/LOC126297752/LOC126355485",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00790","Folate biosynthesis","3/263","13/560",0.230769230769231,0.491371746124598,-1.74455251696579,0.981722580048971,1,1,"LOC126272724/LOC126365745/LOC126266959",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00981","Insect hormone biosynthesis","2/263","10/560",0.2,0.425855513307985,-1.72244517607511,0.983405677753201,1,1,"LOC126282181/LOC126270657",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain"
"ko01524","Platinum drug resistance","2/263","10/560",0.2,0.425855513307985,-1.72244517607511,0.983405677753201,1,1,"LOC126272724/LOC126281410",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00020","Citrate cycle (TCA cycle)","1/263","7/560",0.142857142857143,0.304182509505703,-1.74175613579047,0.988587147640631,1,1,"LOC126335242",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00680","Methane metabolism","1/263","7/560",0.142857142857143,0.304182509505703,-1.74175613579047,0.988587147640631,1,1,"LOC126349907",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04914","Progesterone-mediated oocyte maturation","1/263","7/560",0.142857142857143,0.304182509505703,-1.74175613579047,0.988587147640631,1,1,"LOC126356122",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00030","Pentose phosphate pathway","2/263","11/560",0.181818181818182,0.387141375734532,-1.93008317917758,0.990530410563581,1,1,"LOC126298400/LOC126361126",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko01212","Fatty acid metabolism","2/263","11/560",0.181818181818182,0.387141375734532,-1.93008317917758,0.990530410563581,1,1,"LOC126267980/LOC126356152",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Lipid and membrane metabolism","Broad KEGG reference map"
"ko04152","AMPK signaling pathway","2/263","11/560",0.181818181818182,0.387141375734532,-1.93008317917758,0.990530410563581,1,1,"LOC126267980/LOC126334930",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko00983","Drug metabolism - other enzymes","7/263","26/560",0.269230769230769,0.573267037145364,-2.09496991246526,0.990534889587784,1,1,"LOC126272724/LOC126354649/LOC126293741/LOC126281410/LOC126278953/LOC126297821/LOC126282100",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00260","Glycine, serine and threonine metabolism","4/263","18/560",0.222222222222222,0.473172792564428,-2.13604480640519,0.993015323298685,1,1,"LOC126285283/LOC126297581/LOC126334613/LOC126349907",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04110","Cell cycle","4/263","18/560",0.222222222222222,0.473172792564428,-2.13604480640519,0.993015323298685,1,1,"LOC126297745/LOC126267226/LOC126272858/LOC126356122",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko00860","Porphyrin metabolism","3/263","15/560",0.2,0.425855513307985,-2.11921066415064,0.993459748571912,1,1,"LOC126283383/LOC126297581/LOC126354649",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00071","Fatty acid degradation","1/263","8/560",0.125,0.26615969581749,-1.96554308779729,0.994014959883875,1,1,"LOC126356152",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00250","Alanine, aspartate and glutamate metabolism","1/263","8/560",0.125,0.26615969581749,-1.96554308779729,0.994014959883875,1,1,"LOC126354995",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00053","Ascorbate and aldarate metabolism","4/263","20/560",0.2,0.425855513307985,-2.4583565434094,0.997426760739197,1,1,"LOC126354649/LOC126277895/LOC126277896/LOC126298400",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00010","Glycolysis / Gluconeogenesis","1/263","10/560",0.1,0.212927756653992,-2.36123279104336,0.998362177927663,1,1,"LOC126365957",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00051","Fructose and mannose metabolism","1/263","10/560",0.1,0.212927756653992,-2.36123279104336,0.998362177927663,1,1,"LOC126365957",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00280","Valine, leucine and isoleucine degradation","1/263","10/560",0.1,0.212927756653992,-2.36123279104336,0.998362177927663,1,1,"LOC126339036",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00140","Steroid hormone biosynthesis","1/263","11/560",0.0909090909090909,0.193570687867266,-2.53969771969617,0.999145354664072,1,1,"LOC126354649",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain"
"ko00830","Retinol metabolism","1/263","12/560",0.0833333333333333,0.17743979721166,-2.7081554585378,0.999554774925181,1,1,"LOC126354649",1,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05204","Chemical carcinogenesis - DNA adducts","4/263","26/560",0.153846153846154,0.327581164083065,-3.30112119860016,0.999894179841365,1,1,"LOC126272724/LOC126354649/LOC126336730/LOC126281410",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Genetic information processing","Reference disease pathway"
"ko00980","Metabolism of xenobiotics by cytochrome P450","4/263","27/560",0.148148148148148,0.315448528376285,-3.42791417188053,0.999939272544679,1,1,"LOC126272724/LOC126354649/LOC126336730/LOC126281410",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko00982","Drug metabolism - cytochrome P450","4/263","27/560",0.148148148148148,0.315448528376285,-3.42791417188053,0.999939272544679,1,1,"LOC126272724/LOC126354649/LOC126336730/LOC126281410",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko01200","Carbon metabolism","4/263","27/560",0.148148148148148,0.315448528376285,-3.42791417188053,0.999939272544679,1,1,"LOC126335242/LOC126298400/LOC126365957/LOC126349907",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Broad KEGG reference map"
"ko01110","Biosynthesis of secondary metabolites","27/263","93/560",0.290322580645161,0.61817735802772,-3.79096928639684,0.999963972787845,1,1,"LOC126336379/LOC126298001/LOC126298530/LOC126282346/LOC126283383/LOC126335242/LOC126272382/LOC126354813/LOC126297581/LOC126354649/LOC126354995/LOC126339036/LOC126267473/LOC126278447/LOC126285116/LOC126334613/LOC126356050/LOC126271955/LOC126298400/LOC126361126/LOC126276148/LOC126354992/LOC126278953/LOC126365957/LOC126355485/LOC126356152/LOC126339265",27,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Detoxification and secondary metabolism","Broad KEGG reference map"
"ko00040","Pentose and glucuronate interconversions","2/263","23/560",0.0869565217391304,0.185154571003472,-3.75195449388023,0.99999298616878,1,1,"LOC126354649/LOC126299185",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko01120","Microbial metabolism in diverse environments","7/263","42/560",0.166666666666667,0.354879594423321,-4.08701374214999,0.999995932267193,1,1,"LOC126335242/LOC126354995/LOC126334613/LOC126298400/LOC126278953/LOC126365957/LOC126349907",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Detoxification and secondary metabolism","Broad KEGG reference map"
"ko01100","Metabolic pathways","69/263","200/560",0.345,0.734600760456274,-4.40117842269,0.999996934202938,1,1,"LOC126336379/LOC126281481/LOC126282346/LOC126335001/LOC126297835/LOC126285283/LOC126283383/LOC126268133/LOC126335242/LOC126272382/LOC126284570/LOC126335036/LOC126354265/LOC126354813/LOC126365745/LOC126297581/LOC126336500/LOC126354649/LOC126284379/LOC126354995/LOC126339036/LOC126267473/LOC126272801/LOC126356176/LOC126337023/LOC126281662/LOC126299185/LOC126278447/LOC126335291/LOC126283788/LOC126278061/LOC126336730/LOC126285116/LOC126336504/LOC126334613/LOC126298393/LOC126282167/LOC126281994/LOC126356050/LOC126271955/LOC126298400/LOC126293741/LOC126361126/LOC126284041/LOC126282517/LOC126284548/LOC126297752/LOC126276148/LOC126299253/LOC126266959/LOC126354992/LOC126278953/LOC126357156/LOC126298389/LOC126336772/LOC126335288/LOC126272722/LOC126365957/LOC126272290/LOC126355485/LOC126355789/LOC126292259/LOC126356152/LOC126284880/LOC126349907/LOC126339265/LOC126297821/LOC126283989/LOC126282100",69,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Broad metabolic map","Broad KEGG reference map"
"ko01130","Biosynthesis of antibiotics","10/263","56/560",0.178571428571429,0.380228136882129,-4.59638241799755,0.999999627681831,1,1,"LOC126336379/LOC126335242/LOC126339036/LOC126267473/LOC126299185/LOC126334613/LOC126298400/LOC126361126/LOC126365957/LOC126349907",10,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Detoxification and secondary metabolism","Broad KEGG reference map"
"ko00340","Histidine metabolism","0/263","5/560",0,0,-2.11175759171994,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00620","Pyruvate metabolism","0/263","10/560",0,0,-3.00002040601161,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00630","Glyoxylate and dicarboxylate metabolism","0/263","8/560",0,0,-2.67843436316419,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00670","One carbon pool by folate","0/263","8/560",0,0,-2.67843436316419,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00710","Carbon fixation by Calvin cycle","0/263","6/560",0,0,-2.31540142562921,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko03030","DNA replication","0/263","8/560",0,0,-2.67843436316419,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Genetic information processing","Core metabolism or cross-domain"
