gene_id	seqid	sequence_length	description	gene_biotype	mapping_support	n_contrasts	contrasts	min_padj	max_abs_log2FoldChange	competitive_host_retained_fraction	host_counts_not_retained
LOC126323753	NW_026062229.1	248508	eukaryotic translation initiation factor 5-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0339546106696041	6.910842593706653	1.0	0.0
LOC126323757	NW_026062229.1	248508	uncharacterized LOC126323757	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0486956085488582	5.60187798011253	1.0	0.0
LOC126323759	NW_026062229.1	248508	ABC transporter C family member 8-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0443073273629268	5.134868463886654	1.0	0.0
LOC126323761	NW_026062229.1	248508	60S ribosomal protein L14-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.047398990847502	5.499440175016711	1.0	0.0
LOC126323763	NW_026062229.1	248508	uncharacterized LOC126323763	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0257409063120153	5.88226297772809	1.0	0.0
LOC126323764	NW_026062229.1	248508	glycerol-3-phosphate dehydrogenase, mitochondrial-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0325845808569807	6.7595930641515745	1.0	0.0
LOC126323765	NW_026062229.1	248508	uncharacterized LOC126323765	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0457345536887499	5.309839390696916	1.0	0.0
LOC126323770	NW_026062229.1	248508	uncharacterized LOC126323770	protein_coding	Significant in both mappings	4	infected_diet33_vs50;infected_diet83_vs33;infection_average_all_diets;infection_diet33	0.0008736688046422917	7.935379831506727	1.0	0.0
LOC126323771	NW_026062229.1	248508	mRNA export factor-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0097176572605579	7.649598369664528	1.0	0.0
LOC126323772	NW_026062229.1	248508	uncharacterized LOC126323772	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0351986125474578	5.969954921468412	1.0	0.0
LOC126323773	NW_026062229.1	248508	uncharacterized LOC126323773	lncRNA	Significant in both mappings	1	infected_diet33_vs50	0.0493897409025642	5.415103411503792	1.0	0.0
LOC126323776	NW_026062229.1	248508	uncharacterized LOC126323776	lncRNA	Significant in both mappings	1	infected_diet33_vs50	0.0345084234855954	5.927141898767506	1.0	0.0
LOC126323787	NW_026062229.1	248508	proteasome subunit alpha type-4-like	protein_coding	Significant in both mappings	6	infected_diet33_vs50;infected_diet83_vs33;infection_average_all_diets;infection_diet33;interaction_diet33_vs50;interaction_diet83_vs33	9.20523865266728e-17	21.523176988582883	1.0	0.0
LOC126323788	NW_026062229.1	248508	uncharacterized LOC126323788	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0342210450333798	6.142371292512861	1.0	0.0
LOC126323886	NW_026062236.1	256518	Fanconi anemia group D2 protein-like	protein_coding	Significant in both mappings	6	infected_diet33_vs50;infected_diet83_vs33;infection_average_all_diets;infection_diet33;interaction_diet33_vs50;interaction_diet83_vs33	7.059178679550897e-26	23.31114263063503	1.0	0.0
LOC126323888	NW_026062236.1	256518	transducin beta-like protein 3	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0430467420458379	5.684813361247461	1.0	0.0
LOC126323889	NW_026062236.1	256518	uncharacterized LOC126323889	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0410009863177951	5.940217259186323	1.0	0.0
LOC126323891	NW_026062236.1	256518	uncharacterized LOC126323891	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0398662011005077	6.367320027622171	1.0	0.0
LOC126323893	NW_026062236.1	256518	uncharacterized LOC126323893	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0485695363987296	5.0337013185568535	1.0	0.0
LOC126323894	NW_026062236.1	256518	uncharacterized LOC126323894	protein_coding	Significant in both mappings	6	infected_diet33_vs50;infected_diet83_vs33;infection_average_all_diets;infection_diet33;interaction_diet33_vs50;interaction_diet83_vs33	7.987950934466327e-24	23.40399693408227	1.0	0.0
LOC126323895	NW_026062236.1	256518	uncharacterized LOC126323895	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0329064208353294	6.1460817055745665	1.0	0.0
LOC126323897	NW_026062236.1	256518	3-mercaptopyruvate sulfurtransferase-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0333084731359573	5.892802215583853	1.0	0.0
LOC126323900	NW_026062236.1	256518	chaperone protein DnaJ-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0301468610941199	6.249759647484078	1.0	0.0
LOC126323901	NW_026062236.1	256518	zinc finger MIZ domain-containing protein 1-like	protein_coding	Significant in both mappings	6	infected_diet33_vs50;infected_diet83_vs33;infection_average_all_diets;infection_diet33;interaction_diet33_vs50;interaction_diet83_vs33	2.7955506450800467e-19	22.41452164278233	1.0	0.0
LOC126323902	NW_026062236.1	256518	uncharacterized LOC126323902	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0279982338777855	7.107277820882922	1.0	0.0
LOC126323905	NW_026062236.1	256518	uncharacterized LOC126323905	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0319954514525205	5.813774118769985	1.0	0.0
LOC126323906	NW_026062236.1	256518	uncharacterized LOC126323906	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0318412745454105	6.152990393939631	1.0	0.0
LOC126323908	NW_026062236.1	256518	7-methyl-GTP pyrophosphatase-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0307067202373248	6.445261074202454	1.0	0.0
LOC126323910	NW_026062236.1	256518	uncharacterized LOC126323910	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0351788838301088	6.447179295071636	1.0	0.0
LOC126323913	NW_026062236.1	256518	uncharacterized LOC126323913	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0289249610181597	6.310979780513152	1.0	0.0
LOC126323914	NW_026062236.1	256518	uncharacterized LOC126323914	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0460263815965844	5.493437134518034	1.0	0.0
LOC126323915	NW_026062236.1	256518	uncharacterized LOC126323915	protein_coding	Significant in both mappings	6	infected_diet33_vs50;infected_diet83_vs33;infection_average_all_diets;infection_diet33;interaction_diet33_vs50;interaction_diet83_vs33	3.967881917592204e-24	22.727754406088195	1.0	0.0
LOC126323920	NW_026062236.1	256518	poly(A)-specific ribonuclease PARN-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0276854955092359	6.411631039352926	1.0	0.0
LOC126323922	NW_026062236.1	256518	60S ribosomal protein L7a-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0203798822570525	7.047118710343249	1.0	0.0
LOC126323924	NW_026062236.1	256518	alanine--tRNA ligase-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0357941894989518	5.801037189005856	1.0	0.0
LOC126323927	NW_026062236.1	256518	uncharacterized LOC126323927	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0200807917326282	7.413922425397111	1.0	0.0
LOC126323929	NW_026062236.1	256518	uncharacterized LOC126323929	protein_coding	Significant in both mappings	3	infected_diet33_vs50;infection_average_all_diets;infection_diet33	0.029673345695268	6.802697623916082	1.0	0.0
LOC126323930	NW_026062236.1	256518	uncharacterized LOC126323930	lncRNA	Significant in both mappings	1	infected_diet33_vs50	0.0307217240803232	6.398474360971769	1.0	0.0
LOC126323932	NW_026062236.1	256518	uncharacterized LOC126323932	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0389216610784076	5.652605080412032	1.0	0.0
LOC126323937	NW_026062236.1	256518	uncharacterized LOC126323937	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0453327570438599	5.457906900669191	1.0	0.0
LOC126324029	NW_026062244.1	120664	glycogen phosphorylase 1-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.031421479980354	6.087205979630385	0.99954240390482	3.0
LOC126324033	NW_026062244.1	120664	probable sphingosine-1-phosphate phosphatase	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0445935454522398	5.796947552827814	1.0	0.0
LOC126324035	NW_026062244.1	120664	cysteine desulfurase IscS-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0441248804034456	6.370140369787922	1.0	0.0
LOC126324036	NW_026062244.1	120664	mini-chromosome maintenance complex-binding protein-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0401228333051272	5.723690124307311	1.0	0.0
LOC126324038	NW_026062244.1	120664	ubiquitin carboxyl-terminal hydrolase MINDY-1-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0497449900671885	5.119376643257288	1.0	0.0
LOC126324050	NW_026062244.1	120664	uncharacterized LOC126324050	protein_coding	Significant in both mappings	6	infected_diet33_vs50;infected_diet83_vs33;infection_average_all_diets;infection_diet33;interaction_diet33_vs50;interaction_diet83_vs33	1.768864571117344e-20	24.221847332450587	1.0	0.0
LOC126324052	NW_026062244.1	120664	uncharacterized LOC126324052	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0285794612405587	6.031382420549664	1.0	0.0
LOC126324053	NW_026062244.1	120664	profilin-2-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0462775836482765	5.54929114979207	1.0	0.0
LOC126324054	NW_026062244.1	120664	serine/threonine-protein kinase WNK4-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0146098407416509	6.823612440878834	1.0	0.0
LOC126324062	NW_026062244.1	120664	kinesin-like protein KIF18B	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0442028109200236	5.6860331450221295	1.0	0.0
LOC126324069	NW_026062244.1	120664	uncharacterized LOC126324069	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0414609472499256	5.778383063398741	1.0	0.0
LOC126324070	NW_026062244.1	120664	ras-like protein rasG	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0463230412349226	6.325643413112237	1.0	0.0
LOC126324477	NW_026062249.1	241426	uncharacterized LOC126324477	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0321202567591405	5.88779263324758	1.0	0.0
LOC126324481	NW_026062249.1	241426	transcription initiation factor TFIID subunit 11-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0477936458830511	5.509811447423499	1.0	0.0
LOC126324482	NW_026062249.1	241426	elongator complex protein 1-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0445534431079047	5.62389336712983	1.0	0.0
LOC126324489	NW_026062249.1	241426	dynein heavy chain, cytoplasmic-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0370448298176062	5.523559631699457	1.0	0.0
LOC126324490	NW_026062249.1	241426	uncharacterized LOC126324490	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0326878505963037	6.238715055611405	1.0	0.0
LOC126324493	NW_026062249.1	241426	uncharacterized LOC126324493	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0393417487062535	6.267371938165455	1.0	0.0
LOC126324494	NW_026062249.1	241426	uncharacterized LOC126324494	protein_coding	Significant in both mappings	3	infected_diet33_vs50;infection_average_all_diets;infection_diet33	0.031421479980354	6.80207425359991	1.0	0.0
LOC126324498	NW_026062249.1	241426	uncharacterized LOC126324498	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0370990455890823	5.639926575304554	1.0	0.0
LOC126324499	NW_026062249.1	241426	uncharacterized LOC126324499	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0401228333051272	5.512113982460808	1.0	0.0
LOC126324503	NW_026062249.1	241426	probable protein disulfide-isomerase A4	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0380730306005511	6.043174593781207	1.0	0.0
LOC126324508	NW_026062249.1	241426	vacuolar protein sorting-associated protein 53 homolog	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0391950082177224	5.8962720461465	1.0	0.0
LOC126324522	NW_026062249.1	241426	uncharacterized LOC126324522	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0326878505963037	5.800717944370566	1.0	0.0
LOC126324534	NW_026062249.1	241426	uncharacterized LOC126324534	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0449233481423088	6.025304020979979	1.0	0.0
LOC126324537	NW_026062249.1	241426	actobindin-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0426608273442374	5.559070481599688	1.0	0.0
LOC126324541	NW_026062249.1	241426	SH3 and F-BAR domain-containing protein DDB_G0274695-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0423963633961676	5.989574039569793	1.0	0.0
LOC126324547	NW_026062249.1	241426	uncharacterized LOC126324547	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0348768773580783	5.795506949768224	1.0	0.0
LOC126324549	NW_026062249.1	241426	uncharacterized LOC126324549	protein_coding	Significant in both mappings	3	infected_diet33_vs50;infection_average_all_diets;infection_diet33	0.0183837677685716	6.589975263291423	1.0	0.0
LOC126324550	NW_026062249.1	241426	uncharacterized LOC126324550	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0326878505963037	5.847798916398979	1.0	0.0
LOC126324552	NW_026062249.1	241426	transcription elongation regulator 1-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0208384240831761	6.47385936228044	1.0	0.0
LOC126324742	NW_026062253.1	74958	U3 small nucleolar ribonucleoprotein protein MPP10-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0326878505963037	6.427385830407119	1.0	0.0
LOC126324743	NW_026062253.1	74958	DNA topoisomerase I, mitochondrial-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0410576049049219	6.091719932222714	1.0	0.0
LOC126324744	NW_026062253.1	74958	UTP--glucose-1-phosphate uridylyltransferase 2-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0478105615664705	5.540083683883213	1.0	0.0
LOC126324747	NW_026062253.1	74958	uncharacterized LOC126324747	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0279982338777855	6.468549602021778	1.0	0.0
LOC126324748	NW_026062253.1	74958	dolichyldiphosphatase 1-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0285794612405587	6.957372323681792	1.0	0.0
LOC126324749	NW_026062253.1	74958	protein transport protein Sec61 subunit alpha-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0279982338777855	6.7552241231693335	1.0	0.0
LOC126324751	NW_026062253.1	74958	uncharacterized LOC126324751	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.023236374451806	6.571838481749919	1.0	0.0
LOC126324752	NW_026062253.1	74958	uncharacterized LOC126324752	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0305144922116161	5.945409203450516	1.0	0.0
LOC126324753	NW_026062253.1	74958	uncharacterized LOC126324753	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0413065193880707	6.280570985980364	1.0	0.0
LOC126325474	NW_026062282.1	292790	structural maintenance of chromosomes protein 2-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0349093712642754	5.6583604604854205	1.0	0.0
LOC126325475	NW_026062282.1	292790	uncharacterized LOC126325475	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0430467420458379	5.183783207026583	1.0	0.0
