Sequence Name	Sequence Description	GO in Extended Format (GO Category GO ID GO Term)
LOC126484749	blarina toxin-like	F GO:0004252 serine-type endopeptidase activity
LOC126484749	blarina toxin-like	P GO:0006508 proteolysis
LOC126483649	neural-cadherin-like	C GO:0016020 membrane
LOC126483649	neural-cadherin-like	F GO:0005509 calcium ion binding
LOC126483649	neural-cadherin-like	P GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules
LOC126484751	neural-cadherin-like	C GO:0016020 membrane
LOC126484751	neural-cadherin-like	F GO:0005509 calcium ion binding
LOC126484751	neural-cadherin-like	P GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules
LOC126484752	neural-cadherin-like, partial	C GO:0016020 membrane
LOC126484752	neural-cadherin-like, partial	F GO:0005509 calcium ion binding
LOC126484752	neural-cadherin-like, partial	P GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules
LOC126483795	cysteine protease ATG4B	F GO:0008234 cysteine-type peptidase activity
LOC126483795	cysteine protease ATG4B	F GO:0019786 protein-phosphatidylethanolamide deconjugating activity
LOC126484241	probable cytochrome P450 6a13	F GO:0004497 monooxygenase activity
LOC126484241	probable cytochrome P450 6a13	F GO:0005506 iron ion binding
LOC126484241	probable cytochrome P450 6a13	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484241	probable cytochrome P450 6a13	F GO:0020037 heme binding
LOC126484243	cytochrome P450 6k1-like	F GO:0004497 monooxygenase activity
LOC126484243	cytochrome P450 6k1-like	F GO:0005506 iron ion binding
LOC126484243	cytochrome P450 6k1-like	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484243	cytochrome P450 6k1-like	F GO:0020037 heme binding
LOC126484753	probable cytochrome P450 6a13	F GO:0004497 monooxygenase activity
LOC126484753	probable cytochrome P450 6a13	F GO:0005506 iron ion binding
LOC126484753	probable cytochrome P450 6a13	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484753	probable cytochrome P450 6a13	F GO:0020037 heme binding
LOC126484242	probable cytochrome P450 6a13	F GO:0004497 monooxygenase activity
LOC126484242	probable cytochrome P450 6a13	F GO:0005506 iron ion binding
LOC126484242	probable cytochrome P450 6a13	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484242	probable cytochrome P450 6a13	F GO:0020037 heme binding
LOC126484754	UDP-glucosyltransferase 2-like	F GO:0008194 UDP-glycosyltransferase activity
LOC126484755	SET domain-containing protein SmydA-8-like	F GO:0005515 protein binding
LOC126483885	visual pigment-like receptor peropsin	C GO:0016020 membrane
LOC126483885	visual pigment-like receptor peropsin	F GO:0004930 G protein-coupled receptor activity
LOC126483885	visual pigment-like receptor peropsin	P GO:0007186 G protein-coupled receptor signaling pathway
LOC126484757	monocarboxylate transporter 9	F GO:0022857 transmembrane transporter activity
LOC126484757	monocarboxylate transporter 9	P GO:0055085 transmembrane transport
LOC126483965	GPI ethanolamine phosphate transferase 2 isoform X1	C GO:0005789 endoplasmic reticulum membrane
LOC126483965	GPI ethanolamine phosphate transferase 2 isoform X1	F GO:0051377 mannose-ethanolamine phosphotransferase activity
LOC126484346	39S ribosomal protein L13, mitochondrial	C GO:0005840 ribosome
LOC126484346	39S ribosomal protein L13, mitochondrial	F GO:0003735 structural constituent of ribosome
LOC126484346	39S ribosomal protein L13, mitochondrial	P GO:0006412 translation
LOC126484198	leukotriene A-4 hydrolase	F GO:0008237 metallopeptidase activity
LOC126484198	leukotriene A-4 hydrolase	F GO:0008270 zinc ion binding
LOC126484198	leukotriene A-4 hydrolase	P GO:0006508 proteolysis
LOC126485152	uncharacterized protein LOC124615746	C GO:0005747 obsolete mitochondrial respiratory chain complex I
LOC126484543	uncharacterized protein LOC126484543	F GO:0004499 N,N-dimethylaniline monooxygenase activity
LOC126484543	uncharacterized protein LOC126484543	F GO:0050660 flavin adenine dinucleotide binding
LOC126484543	uncharacterized protein LOC126484543	F GO:0050661 NADP binding
LOC126484517	venom dipeptidyl peptidase 4-like	F GO:0008236 serine-type peptidase activity
LOC126484517	venom dipeptidyl peptidase 4-like	P GO:0006508 proteolysis
LOC126484762	cytochrome P450 6k1-like	F GO:0004497 monooxygenase activity
LOC126484762	cytochrome P450 6k1-like	F GO:0005506 iron ion binding
LOC126484762	cytochrome P450 6k1-like	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484762	cytochrome P450 6k1-like	F GO:0020037 heme binding
LOC126484404	cytochrome P450 6k1-like	F GO:0004497 monooxygenase activity
LOC126484404	cytochrome P450 6k1-like	F GO:0005506 iron ion binding
LOC126484404	cytochrome P450 6k1-like	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484404	cytochrome P450 6k1-like	F GO:0020037 heme binding
LOC126484200	cytochrome P450 6k1-like	F GO:0004497 monooxygenase activity
LOC126484200	cytochrome P450 6k1-like	F GO:0005506 iron ion binding
LOC126484200	cytochrome P450 6k1-like	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484200	cytochrome P450 6k1-like	F GO:0020037 heme binding
LOC126484763	cytochrome P450 6k1-like	F GO:0004497 monooxygenase activity
LOC126484763	cytochrome P450 6k1-like	F GO:0005506 iron ion binding
LOC126484763	cytochrome P450 6k1-like	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484763	cytochrome P450 6k1-like	F GO:0020037 heme binding
LOC126484764	cytochrome P450 6k1-like	F GO:0004497 monooxygenase activity
LOC126484764	cytochrome P450 6k1-like	F GO:0005506 iron ion binding
LOC126484764	cytochrome P450 6k1-like	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484764	cytochrome P450 6k1-like	F GO:0020037 heme binding
LOC126484350	cytochrome P450 6k1-like isoform X1	F GO:0004497 monooxygenase activity
LOC126484350	cytochrome P450 6k1-like isoform X1	F GO:0005506 iron ion binding
LOC126484350	cytochrome P450 6k1-like isoform X1	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484350	cytochrome P450 6k1-like isoform X1	F GO:0020037 heme binding
LOC126484765	cytochrome P450 6k1-like	F GO:0004497 monooxygenase activity
LOC126484765	cytochrome P450 6k1-like	F GO:0005506 iron ion binding
LOC126484765	cytochrome P450 6k1-like	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484765	cytochrome P450 6k1-like	F GO:0020037 heme binding
LOC126484402	probable cytochrome P450 6a13	F GO:0004497 monooxygenase activity
LOC126484402	probable cytochrome P450 6a13	F GO:0005506 iron ion binding
LOC126484402	probable cytochrome P450 6a13	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484402	probable cytochrome P450 6a13	F GO:0020037 heme binding
LOC126484766	cytochrome P450 6k1-like	F GO:0004497 monooxygenase activity
LOC126484766	cytochrome P450 6k1-like	F GO:0005506 iron ion binding
LOC126484766	cytochrome P450 6k1-like	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484766	cytochrome P450 6k1-like	F GO:0020037 heme binding
LOC126483931	cytochrome P450 6k1-like isoform X1	F GO:0004497 monooxygenase activity
LOC126483931	cytochrome P450 6k1-like isoform X1	F GO:0005506 iron ion binding
LOC126483931	cytochrome P450 6k1-like isoform X1	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126483931	cytochrome P450 6k1-like isoform X1	F GO:0020037 heme binding
LOC126484767	cytochrome P450 6k1-like	F GO:0004497 monooxygenase activity
LOC126484767	cytochrome P450 6k1-like	F GO:0005506 iron ion binding
LOC126484767	cytochrome P450 6k1-like	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484767	cytochrome P450 6k1-like	F GO:0020037 heme binding
LOC126484768	probable cytochrome P450 6a13	F GO:0004497 monooxygenase activity
LOC126484768	probable cytochrome P450 6a13	F GO:0005506 iron ion binding
LOC126484768	probable cytochrome P450 6a13	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484768	probable cytochrome P450 6a13	F GO:0020037 heme binding
LOC126484769	probable cytochrome P450 6a13	F GO:0004497 monooxygenase activity
LOC126484769	probable cytochrome P450 6a13	F GO:0005506 iron ion binding
LOC126484769	probable cytochrome P450 6a13	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484769	probable cytochrome P450 6a13	F GO:0020037 heme binding
LOC126484583	mitoguardin	P GO:0008053 mitochondrial fusion
LOC126484586	F-box only protein 42	F GO:0005515 protein binding
LOC126483742	pre-mRNA-splicing factor syf1 homolog	F GO:0005515 protein binding
LOC126483746	alpha-aspartyl dipeptidase	F GO:0008236 serine-type peptidase activity
LOC126483746	alpha-aspartyl dipeptidase	P GO:0006508 proteolysis
LOC126483743	F-box/WD repeat-containing protein 5	F GO:0005515 protein binding
LOC126483748	E3 ubiquitin-protein ligase PPP1R11	F GO:0004865 protein serine/threonine phosphatase inhibitor activity
LOC126483748	E3 ubiquitin-protein ligase PPP1R11	P GO:0032515 obsolete negative regulation of phosphoprotein phosphatase activity
LOC126483744	succinate--hydroxymethylglutarate CoA-transferase	F GO:0003824 catalytic activity
LOC126483747	probable RNA-binding protein 18	F GO:0003723 RNA binding
LOC126484054	DNA-directed RNA polymerase I subunit RPA12	F GO:0003676 nucleic acid binding
LOC126484054	DNA-directed RNA polymerase I subunit RPA12	F GO:0003899 DNA-directed 5'-3' RNA polymerase activity
LOC126484054	DNA-directed RNA polymerase I subunit RPA12	F GO:0008270 zinc ion binding
LOC126484054	DNA-directed RNA polymerase I subunit RPA12	P GO:0006351 DNA-templated transcription
LOC126484298	macoilin-1	C GO:0030867 rough endoplasmic reticulum membrane
LOC126484298	macoilin-1	P GO:0023041 neuronal signal transduction
LOC126484195	transcription initiation factor IIB	P GO:0070897 transcription preinitiation complex assembly
LOC126484195	transcription initiation factor IIB	F GO:0017025 TBP-class protein binding
LOC126483915	sodium- and chloride-dependent glycine transporter 1-like	C GO:0016020 membrane
LOC126483772	endoplasmic reticulum transmembrane helix translocase	F GO:0016887 ATP hydrolysis activity
LOC126483772	endoplasmic reticulum transmembrane helix translocase	F GO:0005524 ATP binding
LOC126483772	endoplasmic reticulum transmembrane helix translocase	C GO:0016020 membrane
LOC126483772	endoplasmic reticulum transmembrane helix translocase	F GO:0140358 P-type transmembrane transporter activity
LOC126484772	dynein axonemal assembly factor 1 homolog	F GO:0005515 protein binding
LOC126483771	venom dipeptidyl peptidase 4-like isoform X3	P GO:0006508 proteolysis
LOC126483687	solute carrier family 35 member B1 homolog	P GO:0055085 transmembrane transport
LOC126484775	probable cytochrome P450 304a1	F GO:0004497 monooxygenase activity
LOC126484775	probable cytochrome P450 304a1	F GO:0005506 iron ion binding
LOC126484775	probable cytochrome P450 304a1	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484775	probable cytochrome P450 304a1	F GO:0020037 heme binding
LOC126484776	LOW QUALITY PROTEIN: probable cytochrome P450 304a1	F GO:0004497 monooxygenase activity
LOC126484776	LOW QUALITY PROTEIN: probable cytochrome P450 304a1	F GO:0005506 iron ion binding
LOC126484776	LOW QUALITY PROTEIN: probable cytochrome P450 304a1	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484776	LOW QUALITY PROTEIN: probable cytochrome P450 304a1	F GO:0020037 heme binding
LOC126484777	probable cytochrome P450 304a1	F GO:0004497 monooxygenase activity
LOC126484777	probable cytochrome P450 304a1	F GO:0005506 iron ion binding
LOC126484777	probable cytochrome P450 304a1	F GO:0016705 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
LOC126484777	probable cytochrome P450 304a1	F GO:0020037 heme binding
LOC126484778	trypsin alpha-3-like	F GO:0004252 serine-type endopeptidase activity
LOC126484778	trypsin alpha-3-like	P GO:0006508 proteolysis
LOC126484779	trypsin alpha-3-like	F GO:0004252 serine-type endopeptidase activity
LOC126484779	trypsin alpha-3-like	P GO:0006508 proteolysis
LOC126484780	trypsin-3-like	F GO:0004252 serine-type endopeptidase activity
LOC126484780	trypsin-3-like	P GO:0006508 proteolysis
LOC126484781	trypsin alpha-3-like	F GO:0004252 serine-type endopeptidase activity
LOC126484781	trypsin alpha-3-like	P GO:0006508 proteolysis
LOC126484782	trypsin alpha-3-like	F GO:0004252 serine-type endopeptidase activity
LOC126484782	trypsin alpha-3-like	P GO:0006508 proteolysis
LOC126484783	uncharacterized protein LOC126484783	F GO:0004252 serine-type endopeptidase activity
LOC126484783	uncharacterized protein LOC126484783	P GO:0006508 proteolysis
LOC126484785	trypsin delta-like	F GO:0004252 serine-type endopeptidase activity
LOC126484785	trypsin delta-like	P GO:0006508 proteolysis
LOC126484786	trypsin alpha-3-like	F GO:0004252 serine-type endopeptidase activity
LOC126484786	trypsin alpha-3-like	P GO:0006508 proteolysis
LOC126484787	trypsin alpha-4-like	F GO:0004252 serine-type endopeptidase activity
LOC126484787	trypsin alpha-4-like	P GO:0006508 proteolysis
LOC126484788	uncharacterized protein LOC126484788	F GO:0004252 serine-type endopeptidase activity
LOC126484788	uncharacterized protein LOC126484788	P GO:0006508 proteolysis
LOC126484789	trypsin alpha-4-like	F GO:0004252 serine-type endopeptidase activity
LOC126484789	trypsin alpha-4-like	P GO:0006508 proteolysis
LOC126484790	LOW QUALITY PROTEIN: rho-related BTB domain-containing protein 1-like	F GO:0004252 serine-type endopeptidase activity
LOC126484790	LOW QUALITY PROTEIN: rho-related BTB domain-containing protein 1-like	F GO:0005515 protein binding
LOC126484790	LOW QUALITY PROTEIN: rho-related BTB domain-containing protein 1-like	P GO:0006508 proteolysis
LOC126484791	trypsin alpha-like	F GO:0004252 serine-type endopeptidase activity
LOC126484791	trypsin alpha-like	P GO:0006508 proteolysis
LOC126484792	trypsin alpha-4-like	F GO:0004252 serine-type endopeptidase activity
LOC126484792	trypsin alpha-4-like	P GO:0006508 proteolysis
LOC126484793	trypsin alpha-like	F GO:0004252 serine-type endopeptidase activity
LOC126484793	trypsin alpha-like	P GO:0006508 proteolysis
LOC126484794	trypsin beta-like	F GO:0004252 serine-type endopeptidase activity
LOC126484794	trypsin beta-like	P GO:0006508 proteolysis
LOC126484796	uncharacterized protein LOC126484796	F GO:0004252 serine-type endopeptidase activity
LOC126484796	uncharacterized protein LOC126484796	P GO:0006508 proteolysis
