"DEG_context","gene_id","seqid","start","end","midpoint","strand","seq_start","seq_end","chromosome","region_name","genome","chromosome_class","position_mb"
"Diet DEGs in infected","LOC126354816","NC_064922.1",184431938,184949014,184690476,"-",1,960491202,"3","3","chromosome","Named chromosome",184.690476
"Diet DEGs in infected","LOC126354828","NC_064922.1",393144290,393235791,393190040.5,"+",1,960491202,"3","3","chromosome","Named chromosome",393.1900405
"Diet DEGs in infected","LOC126354934","NC_064922.1",872558429,872632727,872595578,"-",1,960491202,"3","3","chromosome","Named chromosome",872.595578
"Diet DEGs in infected","LOC126354970","NC_064922.1",541536065,541664318,541600191.5,"+",1,960491202,"3","3","chromosome","Named chromosome",541.6001915
"Diet DEGs in infected","LOC126355265","NC_064920.1",535158891,535212805,535185848,"+",1,1209568729,"1","1","chromosome","Named chromosome",535.185848
"Diet DEGs in infected","LOC126355430","NC_064922.1",465534174,467360146,466447160,"+",1,960491202,"3","3","chromosome","Named chromosome",466.44716
"Diet DEGs in infected","LOC126355445","NC_064922.1",520928668,521239230,521083949,"-",1,960491202,"3","3","chromosome","Named chromosome",521.083949
"Diet DEGs in infected","LOC126355544","NC_064922.1",643056321,643176243,643116282,"-",1,960491202,"3","3","chromosome","Named chromosome",643.116282
"Diet DEGs in infected","LOC126355545","NC_064922.1",649029228,649464055,649246641.5,"+",1,960491202,"3","3","chromosome","Named chromosome",649.2466415
"Diet DEGs in infected","LOC126355582","NC_064922.1",725438181,726867321,726152751,"-",1,960491202,"3","3","chromosome","Named chromosome",726.152751
"Diet DEGs in infected","LOC126355584","NC_064922.1",733541144,733796678,733668911,"+",1,960491202,"3","3","chromosome","Named chromosome",733.668911
"Diet DEGs in infected","LOC126355635","NC_064922.1",865848931,866276184,866062557.5,"+",1,960491202,"3","3","chromosome","Named chromosome",866.0625575
"Diet DEGs in infected","LOC126355729","NC_064922.1",958476291,959973526,959224908.5,"-",1,960491202,"3","3","chromosome","Named chromosome",959.2249085
"Diet DEGs in infected","LOC126355804","NC_064922.1",927972047,928085577,928028812,"+",1,960491202,"3","3","chromosome","Named chromosome",928.028812
"Diet DEGs in infected","LOC126355816","NC_064922.1",809500646,809741840,809621243,"-",1,960491202,"3","3","chromosome","Named chromosome",809.621243
"Diet DEGs in infected","LOC126355883","NC_064922.1",492598710,493154518,492876614,"+",1,960491202,"3","3","chromosome","Named chromosome",492.876614
"Diet DEGs in infected","LOC126355988","NC_064922.1",518205407,518840996,518523201.5,"-",1,960491202,"3","3","chromosome","Named chromosome",518.5232015
"Diet DEGs in infected","LOC126356008","NC_064922.1",449307527,449860202,449583864.5,"+",1,960491202,"3","3","chromosome","Named chromosome",449.5838645
"Diet DEGs in infected","LOC126356028","NC_064922.1",628594891,628795451,628695171,"+",1,960491202,"3","3","chromosome","Named chromosome",628.695171
"Diet DEGs in infected","LOC126356047","NC_064922.1",334931091,334953556,334942323.5,"+",1,960491202,"3","3","chromosome","Named chromosome",334.9423235
"Diet DEGs in infected","LOC126356321","NC_064922.1",251265289,251918994,251592141.5,"-",1,960491202,"3","3","chromosome","Named chromosome",251.5921415
"Diet DEGs in infected","LOC126356340","NC_064922.1",118636301,118667636,118651968.5,"-",1,960491202,"3","3","chromosome","Named chromosome",118.6519685
"Diet DEGs in infected","LOC126356354","NC_064920.1",557912898,558676310,558294604,"-",1,1209568729,"1","1","chromosome","Named chromosome",558.294604
"Diet DEGs in infected","LOC126356631","NC_064920.1",576087765,576428341,576258053,"-",1,1209568729,"1","1","chromosome","Named chromosome",576.258053
"Diet DEGs in infected","LOC126365773","NC_064923.1",435859092,436552047,436205569.5,"+",1,791150472,"4","4","chromosome","Named chromosome",436.2055695
"Diet DEGs in infected","LOC126365875","NC_064923.1",301335598,302195455,301765526.5,"-",1,791150472,"4","4","chromosome","Named chromosome",301.7655265
"Diet DEGs in infected","LOC126365912","NC_064923.1",152823994,154132353,153478173.5,"-",1,791150472,"4","4","chromosome","Named chromosome",153.4781735
"Diet DEGs in infected","LOC126365925","NC_064923.1",359531005,359838058,359684531.5,"+",1,791150472,"4","4","chromosome","Named chromosome",359.6845315
"Diet DEGs in infected","LOC126366011","NC_064923.1",182939903,183543235,183241569,"-",1,791150472,"4","4","chromosome","Named chromosome",183.241569
"Diet DEGs in infected","LOC126266597","NC_064920.1",717912185,718283955,718098070,"-",1,1209568729,"1","1","chromosome","Named chromosome",718.09807
"Diet DEGs in infected","LOC126267006","NC_064923.1",392415382,392908888,392662135,"+",1,791150472,"4","4","chromosome","Named chromosome",392.662135
"Diet DEGs in infected","LOC126267148","NC_064923.1",408515433,408563400,408539416.5,"-",1,791150472,"4","4","chromosome","Named chromosome",408.5394165
"Diet DEGs in infected","LOC126267355","NC_064923.1",429174569,429384794,429279681.5,"+",1,791150472,"4","4","chromosome","Named chromosome",429.2796815
"Diet DEGs in infected","LOC126267449","NC_064923.1",745668691,745720002,745694346.5,"-",1,791150472,"4","4","chromosome","Named chromosome",745.6943465
"Diet DEGs in infected","LOC126269044","NC_064920.1",782209261,782551513,782380387,"-",1,1209568729,"1","1","chromosome","Named chromosome",782.380387
"Diet DEGs in infected","LOC126269845","NC_064920.1",793042517,793150953,793096735,"-",1,1209568729,"1","1","chromosome","Named chromosome",793.096735
"Diet DEGs in infected","LOC126271968","NC_064924.1",319923681,319981501,319952591,"-",1,676154743,"5","5","chromosome","Named chromosome",319.952591
"Diet DEGs in infected","LOC126272149","NC_064924.1",59256959,59282900,59269929.5,"+",1,676154743,"5","5","chromosome","Named chromosome",59.2699295
"Diet DEGs in infected","LOC126272273","NC_064924.1",261547381,261662872,261605126.5,"+",1,676154743,"5","5","chromosome","Named chromosome",261.6051265
"Diet DEGs in infected","LOC126272393","NC_064924.1",414138873,414530761,414334817,"-",1,676154743,"5","5","chromosome","Named chromosome",414.334817
"Diet DEGs in infected","LOC126272561","NC_064924.1",427883566,428102850,427993208,"-",1,676154743,"5","5","chromosome","Named chromosome",427.993208
"Diet DEGs in infected","LOC126272905","NC_064924.1",598969254,599306796,599138025,"+",1,676154743,"5","5","chromosome","Named chromosome",599.138025
"Diet DEGs in infected","LOC126277897","NC_064925.1",216326519,216344051,216335285,"+",1,594873984,"6","6","chromosome","Named chromosome",216.335285
"Diet DEGs in infected","LOC126278052","NC_064925.1",365343808,365480025,365411916.5,"-",1,594873984,"6","6","chromosome","Named chromosome",365.4119165
"Diet DEGs in infected","LOC126278162","NC_064925.1",258087828,258094672,258091250,"+",1,594873984,"6","6","chromosome","Named chromosome",258.09125
"Diet DEGs in infected","LOC126278999","NC_064925.1",321164293,321171126,321167709.5,"+",1,594873984,"6","6","chromosome","Named chromosome",321.1677095
"Diet DEGs in infected","LOC126281354","NC_064926.1",219479882,220014380,219747131,"-",1,574732873,"7","7","chromosome","Named chromosome",219.747131
"Diet DEGs in infected","LOC126281377","NC_064920.1",1066205951,1066332342,1066269146.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",1066.2691465
"Diet DEGs in infected","LOC126281715","NC_064920.1",1076013841,1076143179,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Diet DEGs in infected","LOC126281827","NC_064926.1",316445913,316657347,316551630,"+",1,574732873,"7","7","chromosome","Named chromosome",316.55163
"Diet DEGs in infected","LOC126281933","NC_064920.1",1086388756,1086710864,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Diet DEGs in infected","LOC126282979","NC_064920.1",1106170694,1106338925,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Diet DEGs in infected","LOC126291459","NC_064928.1",121227701,121456207,121341954,"+",1,263615207,"9","9","chromosome","Named chromosome",121.341954
"Diet DEGs in infected","LOC126291766","NC_064928.1",183537913,183609981,183573947,"-",1,263615207,"9","9","chromosome","Named chromosome",183.573947
"Diet DEGs in infected","LOC126292019","NC_064928.1",173396248,173497651,173446949.5,"-",1,263615207,"9","9","chromosome","Named chromosome",173.4469495
"Diet DEGs in infected","LOC126293211","NC_064929.1",130462085,130938441,130700263,"-",1,224719788,"10","10","chromosome","Named chromosome",130.700263
"Diet DEGs in infected","LOC126293543","NC_064929.1",79528012,79717318,79622665,"-",1,224719788,"10","10","chromosome","Named chromosome",79.622665
"Diet DEGs in infected","LOC126298774","NC_064931.1",388038806,388627394,388333100,"-",1,874623940,"X","X","chromosome","Named chromosome",388.3331
"Diet DEGs in infected","LOC126298901","NC_064931.1",204897752,204983199,204940475.5,"+",1,874623940,"X","X","chromosome","Named chromosome",204.9404755
"Diet DEGs in infected","LOC126323429","NC_064921.1",413784300,414222291,414003295.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",414.0032955
"Diet DEGs in infected","LOC126325353","NC_064921.1",440172783,440214686,440193734.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",440.1937345
"Diet DEGs in infected","LOC126334648","NC_064921.1",630886682,631112110,630999396,"-",1,1055696580,"2","2","chromosome","Named chromosome",630.999396
"Diet DEGs in infected","LOC126334853","NC_064921.1",726475836,726510215,726493025.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",726.4930255
"Diet DEGs in infected","LOC126335006","NC_064921.1",773169650,773224594,773197122,"+",1,1055696580,"2","2","chromosome","Named chromosome",773.197122
"Diet DEGs in infected","LOC126335152","NC_064921.1",819474986,819775785,819625385.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",819.6253855
"Diet DEGs in infected","LOC126335186","NC_064921.1",832009967,832098464,832054215.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",832.0542155
"Diet DEGs in infected","LOC126335191","NC_064921.1",837794575,837980539,837887557,"-",1,1055696580,"2","2","chromosome","Named chromosome",837.887557
"Diet DEGs in infected","LOC126335786","NC_064921.1",382491890,382667856,382579873,"+",1,1055696580,"2","2","chromosome","Named chromosome",382.579873
"Diet DEGs in infected","LOC126336627","NC_064921.1",176308827,176412937,176360882,"-",1,1055696580,"2","2","chromosome","Named chromosome",176.360882
"Diet DEGs in infected","LOC126338439","NC_064920.1",232366569,232379367,232372968,"+",1,1209568729,"1","1","chromosome","Named chromosome",232.372968
"Diet DEGs in infected","LOC126344463","NC_064920.1",341676121,341722219,341699170,"+",1,1209568729,"1","1","chromosome","Named chromosome",341.69917
"Diet DEGs in infected","LOC126345132","NC_064920.1",348282061,348314709,348298385,"-",1,1209568729,"1","1","chromosome","Named chromosome",348.298385
"Diet DEGs in infected","LOC126349798","NC_064920.1",422271982,422298060,422285021,"-",1,1209568729,"1","1","chromosome","Named chromosome",422.285021
"Diet DEGs in infected","LOC126350798","NC_064920.1",422350780,422363004,422356892,"-",1,1209568729,"1","1","chromosome","Named chromosome",422.356892
"Diet DEGs in infected","LOC126350918","NC_064920.1",424850226,424881325,424865775.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",424.8657755
"Diet DEGs in infected","LOC126352958","NC_064920.1",468745558,468819565,468782561.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",468.7825615
"Diet DEGs in infected","LOC126353822","NC_064922.1",257612749,257637966,257625357.5,"+",1,960491202,"3","3","chromosome","Named chromosome",257.6253575
"Diet DEGs in infected","LOC126353934","NC_064922.1",755876471,756213114,756044792.5,"+",1,960491202,"3","3","chromosome","Named chromosome",756.0447925
"Diet DEGs in infected","LOC126354273","NC_064922.1",433725248,433828335,433776791.5,"-",1,960491202,"3","3","chromosome","Named chromosome",433.7767915
"Diet DEGs in infected","LOC126354510","NC_064922.1",71309930,71347073,71328501.5,"+",1,960491202,"3","3","chromosome","Named chromosome",71.3285015
"Diet DEGs in infected","LOC126354818","NC_064922.1",855525069,855808247,855666658,"-",1,960491202,"3","3","chromosome","Named chromosome",855.666658
"Diet DEGs in infected","LOC126358175","NC_064920.1",595243880,595260802,595252341,"+",1,1209568729,"1","1","chromosome","Named chromosome",595.252341
"Diet DEGs in infected","LOC126365945","NC_064923.1",770167823,770588395,770378109,"+",1,791150472,"4","4","chromosome","Named chromosome",770.378109
"Diet DEGs in infected","LOC126268018","NC_064923.1",349418119,349712300,349565209.5,"-",1,791150472,"4","4","chromosome","Named chromosome",349.5652095
"Diet DEGs in infected","LOC126271907","NC_064924.1",380059121,380092644,380075882.5,"-",1,676154743,"5","5","chromosome","Named chromosome",380.0758825
"Diet DEGs in infected","LOC126272283","NC_064924.1",480972208,481281546,481126877,"-",1,676154743,"5","5","chromosome","Named chromosome",481.126877
"Diet DEGs in infected","LOC126272511","NC_064924.1",183193274,183287379,183240326.5,"-",1,676154743,"5","5","chromosome","Named chromosome",183.2403265
"Diet DEGs in infected","LOC126274609","NC_064920.1",903031321,903210792,903121056.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",903.1210565
"Diet DEGs in infected","LOC126277895","NC_064925.1",216466290,216472527,216469408.5,"+",1,594873984,"6","6","chromosome","Named chromosome",216.4694085
"Diet DEGs in infected","LOC126278399","NC_064925.1",80306981,80370682,80338831.5,"-",1,594873984,"6","6","chromosome","Named chromosome",80.3388315
"Diet DEGs in infected","LOC126278623","NC_064925.1",227063883,227259294,227161588.5,"-",1,594873984,"6","6","chromosome","Named chromosome",227.1615885
"Diet DEGs in infected","LOC126279019","NC_064920.1",1028559612,1028602847,1028581229.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",1028.5812295
"Diet DEGs in infected","LOC126282179","NC_064926.1",94786470,94848548,94817509,"-",1,574732873,"7","7","chromosome","Named chromosome",94.817509
"Diet DEGs in infected","LOC126284322","NC_064927.1",370911428,370988147,370949787.5,"+",1,510884443,"8","8","chromosome","Named chromosome",370.9497875
"Diet DEGs in infected","LOC126284338","NC_064927.1",427992399,428278280,428135339.5,"+",1,510884443,"8","8","chromosome","Named chromosome",428.1353395
"Diet DEGs in infected","LOC126284570","NC_064920.1",1193130843,1193484659,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Diet DEGs in infected","LOC126284582","NC_064927.1",456974682,457200937,457087809.5,"-",1,510884443,"8","8","chromosome","Named chromosome",457.0878095
"Diet DEGs in infected","LOC126284684","NC_064927.1",431522987,431544207,431533597,"-",1,510884443,"8","8","chromosome","Named chromosome",431.533597
"Diet DEGs in infected","LOC126284902","NC_064927.1",431425710,431441101,431433405.5,"+",1,510884443,"8","8","chromosome","Named chromosome",431.4334055
"Diet DEGs in infected","LOC126285031","NC_064927.1",83512080,83645373,83578726.5,"-",1,510884443,"8","8","chromosome","Named chromosome",83.5787265
"Diet DEGs in infected","LOC126285309","NC_064927.1",400052936,400169104,400111020,"-",1,510884443,"8","8","chromosome","Named chromosome",400.11102
"Diet DEGs in infected","LOC126291795","NC_064928.1",188609996,188707392,188658694,"-",1,263615207,"9","9","chromosome","Named chromosome",188.658694
"Diet DEGs in infected","LOC126293368","NC_064929.1",198899942,199020711,198960326.5,"+",1,224719788,"10","10","chromosome","Named chromosome",198.9603265
"Diet DEGs in infected","LOC126293737","NC_064929.1",186888529,186985279,186936904,"-",1,224719788,"10","10","chromosome","Named chromosome",186.936904
