"DEG_family","gene_id","Description","gene_biotype","eggNOG_Description","eggNOG_name","GOs","KEGG_ko","KEGG_Pathway","PFAMs","annotation_text","base_physiology_theme","phase_related","phase_reference_source","physiology_theme"
"Diet DEGs in infected","LOC126278221","gremlin-1-like","protein_coding","C-terminal cystine knot-like domain (CTCK)","","","","","DAN","gremlin-1-like | C-terminal cystine knot-like domain (CTCK) | | DAN |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126278287","thyrostimulin beta-5 subunit","protein_coding","glycoprotein hormone","gpb5","GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0007154,GO:0007165,GO:0007186,GO:0007267,GO:0008150,GO:0009719,GO:0009725,GO:0009755,GO:0009987,GO:0010033,GO:0023052,GO:0032870,GO:0042221,GO:0044421,GO:0044424,GO:0044464,GO:0046982,GO:0046983,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0070887,GO:0071310,GO:0071495","","","Cys_knot","thyrostimulin beta-5 subunit | glycoprotein hormone | gpb5 | Cys_knot |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126278307","thyrostimulin alpha-2 subunit","protein_coding","glycoprotein hormone alpha 2","gpa2","GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0007154,GO:0007165,GO:0008150,GO:0009719,GO:0009725,GO:0009755,GO:0009987,GO:0010033,GO:0023052,GO:0032870,GO:0042221,GO:0044421,GO:0046982,GO:0046983,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0070887,GO:0071310,GO:0071495","","","Cys_knot,DAN","thyrostimulin alpha-2 subunit | glycoprotein hormone alpha 2 | gpa2 | Cys_knot,DAN |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126278372","uncharacterized LOC126278372","protein_coding","Immunoglobulin","","GO:0007155,GO:0007157,GO:0008150,GO:0022610,GO:0098609,GO:0098742","","","C2-set_2,V-set","uncharacterized LOC126278372 | Immunoglobulin | | C2-set_2,V-set |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126278381","uncharacterized LOC126278381","protein_coding","","","","","","","uncharacterized LOC126278381 | | | |","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Diet DEGs in infected","LOC126278393","protein borderless","protein_coding","Cell adhesion molecule","","GO:0001654,GO:0001745,GO:0001751,GO:0001754,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0007155,GO:0007156,GO:0007158,GO:0007272,GO:0007275,GO:0007399,GO:0007423,GO:0008150,GO:0008366,GO:0009653,GO:0009887,GO:0009987,GO:0016020,GO:0016021,GO:0016049,GO:0022008,GO:0022610,GO:0030154,GO:0030182,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0040007,GO:0042051,GO:0042063,GO:0042065,GO:0042461,GO:0042462,GO:0044425,GO:0044459,GO:0044464,GO:0045466,GO:0045467,GO:0046530,GO:0048468,GO:0048513,GO:0048588,GO:0048589,GO:0048592,GO:0048666,GO:0048699,GO:0048731,GO:0048749,GO:0048856,GO:0048869,GO:0071944,GO:0090596,GO:0098609,GO:0098631,GO:0098632,GO:0098742","","","Ig_3,V-set,fn3","protein borderless | Cell adhesion molecule | | Ig_3,V-set,fn3 |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126278485","ornithine decarboxylase-like","protein_coding","Pyridoxal-dependent decarboxylase, pyridoxal binding domain","","","ko:K01581","ko00330,ko00480,ko01100,ko01110,ko01130,map00330,map00480,map01100,map01110,map01130","Orn_Arg_deC_N,Orn_DAP_Arg_deC","ornithine decarboxylase-like | Pyridoxal-dependent decarboxylase, pyridoxal binding domain | | Orn_Arg_deC_N,Orn_DAP_Arg_deC | ko00330,ko00480,ko01100,ko01110,ko01130,map00330,map00480,map01100,map01110,map01130","Other / unannotated genes",TRUE,"Head + thorax phase DEG","Phase-related changes"
"Diet DEGs in infected","LOC126278490","phospholipase A1 member A-like","protein_coding","Lipase","","","","","Lipase","phospholipase A1 member A-like | Lipase | | Lipase |","Lipid synthesis / metabolism",FALSE,"Thorax phase DEG","Lipid synthesis / metabolism"
"Diet DEGs in infected","LOC126278499","facilitated trehalose transporter Tret1-2 homolog","protein_coding","Sugar (and other) transporter","","","ko:K08145","","Sugar_tr","facilitated trehalose transporter Tret1-2 homolog | Sugar (and other) transporter | | Sugar_tr |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126278568","protein unc-80 homolog","protein_coding","Cation channel complex component UNC80","","GO:0003674,GO:0005215,GO:0005216,GO:0005261,GO:0005575,GO:0006810,GO:0006811,GO:0006812,GO:0007610,GO:0007622,GO:0007623,GO:0007626,GO:0008150,GO:0008324,GO:0015075,GO:0015267,GO:0015318,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0031224,GO:0032991,GO:0034220,GO:0034702,GO:0034703,GO:0042592,GO:0044425,GO:0045475,GO:0048511,GO:0048512,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055080,GO:0055085,GO:0065007,GO:0065008,GO:0098655,GO:0098796,GO:1902495,GO:1990351","","","UNC80","protein unc-80 homolog | Cation channel complex component UNC80 | | UNC80 |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126278597","sodium-coupled monocarboxylate transporter 1-like","protein_coding","Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family","","","","","SSF","sodium-coupled monocarboxylate transporter 1-like | Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family | | SSF |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126278743","basement membrane-specific heparan sulfate proteoglycan core protein-like","protein_coding","Immunoglobulin V-set domain","","GO:0003008,GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0007600,GO:0007606,GO:0008150,GO:0009987,GO:0016020,GO:0016043,GO:0031252,GO:0031253,GO:0031256,GO:0032501,GO:0032589,GO:0042995,GO:0043005,GO:0044425,GO:0044459,GO:0044463,GO:0044464,GO:0050808,GO:0050877,GO:0071840,GO:0071944,GO:0097458,GO:0098590,GO:0120025,GO:0120038","","","I-set,Ig_3","basement membrane-specific heparan sulfate proteoglycan core protein-like | Immunoglobulin V-set domain | | I-set,Ig_3 |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126278778","protein O-mannosyl-transferase TMTC2","protein_coding","Transmembrane and TPR repeat-containing protein","","","","","DUF1736,PMT_2,TPR_1,TPR_11,TPR_16,TPR_2,TPR_7,TPR_8","protein O-mannosyl-transferase TMTC2 | Transmembrane and TPR repeat-containing protein | | DUF1736,PMT_2,TPR_1,TPR_11,TPR_16,TPR_2,TPR_7,TPR_8 |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126278890","vesicular inhibitory amino acid transporter","protein_coding","Vesicular inhibitory amino acid","","GO:0003333,GO:0003674,GO:0005215,GO:0005326,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006810,GO:0006811,GO:0006820,GO:0006836,GO:0006865,GO:0007154,GO:0007267,GO:0007268,GO:0007610,GO:0007632,GO:0008021,GO:0008028,GO:0008150,GO:0008509,GO:0008514,GO:0009314,GO:0009416,GO:0009628,GO:0009987,GO:0012505,GO:0012506,GO:0015075,GO:0015171,GO:0015185,GO:0015318,GO:0015711,GO:0015718,GO:0015812,GO:0015849,GO:0016020,GO:0016021,GO:0022857,GO:0023052,GO:0030133,GO:0030285,GO:0030431,GO:0030658,GO:0030659,GO:0030672,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031410,GO:0031982,GO:0032501,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044456,GO:0044464,GO:0045202,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0051932,GO:0055085,GO:0070382,GO:0071702,GO:0071705,GO:0097458,GO:0097708,GO:0098563,GO:0098588,GO:0098656,GO:0098793,GO:0098805,GO:0098916,GO:0099501,GO:0099503,GO:0099536,GO:0099537,GO:1903825,GO:1905039","ko:K15015","ko04721,ko04723,ko04727,ko05032,ko05033,map04721,map04723,map04727,map05032,map05033","Aa_trans","vesicular inhibitory amino acid transporter | Vesicular inhibitory amino acid | | Aa_trans | ko04721,ko04723,ko04727,ko05032,ko05033,map04721,map04723,map04727,map05032,map05033","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126278893","calbindin-32","protein_coding","Calcium ion binding","","GO:0003674,GO:0005488,GO:0005509,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006873,GO:0006874,GO:0006875,GO:0008150,GO:0009987,GO:0019725,GO:0030003,GO:0030424,GO:0033267,GO:0042592,GO:0042995,GO:0043005,GO:0043167,GO:0043169,GO:0043195,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043679,GO:0044306,GO:0044424,GO:0044444,GO:0044456,GO:0044463,GO:0044464,GO:0045202,GO:0046872,GO:0048519,GO:0048583,GO:0048585,GO:0048878,GO:0050789,GO:0050801,GO:0051480,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0061175,GO:0065007,GO:0065008,GO:0072503,GO:0072507,GO:0080134,GO:0097458,GO:0097467,GO:0098771,GO:0098793,GO:0120025,GO:0120038,GO:0150034,GO:1903034,GO:1903035","","","EF-hand_1,EF-hand_5,EF-hand_7","calbindin-32 | Calcium ion binding | | EF-hand_1,EF-hand_5,EF-hand_7 |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126278974","vesicular glutamate transporter 1","protein_coding","It is involved in the biological process described with transmembrane transport","","GO:0003333,GO:0003674,GO:0005215,GO:0005310,GO:0005313,GO:0005326,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006810,GO:0006811,GO:0006820,GO:0006835,GO:0006836,GO:0006855,GO:0006865,GO:0007154,GO:0007267,GO:0007268,GO:0008021,GO:0008150,GO:0008509,GO:0008514,GO:0009987,GO:0010646,GO:0010647,GO:0012505,GO:0012506,GO:0015075,GO:0015171,GO:0015172,GO:0015179,GO:0015238,GO:0015318,GO:0015711,GO:0015800,GO:0015807,GO:0015813,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0016057,GO:0022857,GO:0023051,GO:0023052,GO:0023056,GO:0030133,GO:0030285,GO:0030658,GO:0030659,GO:0030672,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031410,GO:0031982,GO:0034220,GO:0035249,GO:0042221,GO:0042391,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044456,GO:0044464,GO:0045202,GO:0046942,GO:0046943,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050804,GO:0050806,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0065007,GO:0065008,GO:0070382,GO:0071702,GO:0071705,GO:0097458,GO:0097708,GO:0098563,GO:0098588,GO:0098656,GO:0098793,GO:0098805,GO:0098916,GO:0099177,GO:0099501,GO:0099503,GO:0099536,GO:0099537,GO:1900073,GO:1900075,GO:1902475,GO:1903825,GO:1905039","ko:K12302","ko04721,ko04723,ko04724,ko05033,map04721,map04723,map04724,map05033","MFS_1","vesicular glutamate transporter 1 | It is involved in the biological process described with transmembrane transport | | MFS_1 | ko04721,ko04723,ko04724,ko05033,map04721,map04723,map04724,map05033","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126279103","dachshund homolog 1-like","protein_coding","SKI/SNO/DAC family","","GO:0000003,GO:0000902,GO:0000904,GO:0000981,GO:0000983,GO:0001075,GO:0001654,GO:0001708,GO:0001745,GO:0001751,GO:0001754,GO:0002009,GO:0002165,GO:0003002,GO:0003006,GO:0003674,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005667,GO:0006139,GO:0006351,GO:0006352,GO:0006355,GO:0006357,GO:0006366,GO:0006367,GO:0006725,GO:0006807,GO:0006928,GO:0006935,GO:0007275,GO:0007389,GO:0007399,GO:0007409,GO:0007411,GO:0007417,GO:0007420,GO:0007423,GO:0007444,GO:0007447,GO:0007449,GO:0007469,GO:0007479,GO:0007483,GO:0007548,GO:0007552,GO:0007560,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009605,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009892,GO:0009954,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010605,GO:0010629,GO:0016043,GO:0016070,GO:0016319,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0022008,GO:0022414,GO:0022607,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0032504,GO:0032774,GO:0032989,GO:0032990,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0034654,GO:0035107,GO:0035114,GO:0035211,GO:0035214,GO:0035215,GO:0035218,GO:0035223,GO:0035239,GO:0035263,GO:0035295,GO:0040011,GO:0042051,GO:0042221,GO:0042330,GO:0042461,GO:0042462,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043704,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0045165,GO:0046483,GO:0046530,GO:0046552,GO:0048098,GO:0048468,GO:0048513,GO:0048519,GO:0048563,GO:0048569,GO:0048592,GO:0048609,GO:0048663,GO:0048665,GO:0048666,GO:0048667,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048749,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051123,GO:0051171,GO:0051252,GO:0060255,GO:0060322,GO:0060429,GO:0060562,GO:0061564,GO:0065003,GO:0065004,GO:0065007,GO:0070897,GO:0071704,GO:0071824,GO:0071840,GO:0080090,GO:0090304,GO:0090596,GO:0097485,GO:0097659,GO:0120036,GO:0120039,GO:0140110,GO:1901360,GO:1901362,GO:1901576,GO:1903506,GO:2000112,GO:2001141","","","Ski_Sno","dachshund homolog 1-like | SKI/SNO/DAC family | | Ski_Sno |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126281204","synaptotagmin-11","protein_coding","activity. It is involved in the biological process described with","Syt4","GO:0000149,GO:0001505,GO:0001786,GO:0003674,GO:0005488,GO:0005515,GO:0005543,GO:0005544,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006810,GO:0006836,GO:0006887,GO:0007154,GO:0007267,GO:0007268,GO:0007269,GO:0008021,GO:0008150,GO:0008289,GO:0009987,GO:0010638,GO:0010646,GO:0012505,GO:0016020,GO:0016021,GO:0016079,GO:0016192,GO:0016324,GO:0017156,GO:0019905,GO:0023051,GO:0023052,GO:0023061,GO:0030133,GO:0030276,GO:0031224,GO:0031338,GO:0031340,GO:0031410,GO:0031594,GO:0031982,GO:0032879,GO:0032940,GO:0033043,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0044424,GO:0044425,GO:0044444,GO:0044456,GO:0044459,GO:0044464,GO:0045055,GO:0045177,GO:0045202,GO:0045211,GO:0046903,GO:0046907,GO:0046928,GO:0048167,GO:0048489,GO:0048518,GO:0048522,GO:0048791,GO:0050789,GO:0050794,GO:0050804,GO:0051046,GO:0051049,GO:0051050,GO:0051128,GO:0051130,GO:0051179,GO:0051234,GO:0051588,GO:0051640,GO:0051641,GO:0051648,GO:0051649,GO:0051650,GO:0051656,GO:0060341,GO:0060627,GO:0065007,GO:0065008,GO:0070382,GO:0071944,GO:0072341,GO:0097060,GO:0097458,GO:0097479,GO:0097480,GO:0097708,GO:0098590,GO:0098793,GO:0098794,GO:0098916,GO:0099003,GO:0099177,GO:0099503,GO:0099504,GO:0099536,GO:0099537,GO:0099643,GO:1903530","ko:K19904,ko:K20674","ko04624,map04624","C2,Ldl_recept_a","synaptotagmin-11 | activity. It is involved in the biological process described with | Syt4 | C2,Ldl_recept_a | ko04624,map04624","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126281292","ras-specific guanine nucleotide-releasing factor 2-like","protein_coding","guanine nucleotide-releasing factor","","","ko:K04349,ko:K12326","ko04010,ko04014,ko04510,map04010,map04014,map04510","PH,RasGEF,RasGEF_N,RhoGEF","ras-specific guanine nucleotide-releasing factor 2-like | guanine nucleotide-releasing factor | | PH,RasGEF,RasGEF_N,RhoGEF | ko04010,ko04014,ko04510,map04010,map04014,map04510","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126281341","uncharacterized LOC126281341","lncRNA",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126281341 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126281380","uncharacterized LOC126281380","protein_coding","Immunoglobulin V-set domain","","","","","","uncharacterized LOC126281380 | Immunoglobulin V-set domain | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Diet DEGs in infected","LOC126281382","probable cytochrome P450 6a20","protein_coding","Cytochrome P-450","","","","","","probable cytochrome P450 6a20 | Cytochrome P-450 | | |","Detoxification / stress",FALSE,"Not phase-related","Detoxification / stress"
"Diet DEGs in infected","LOC126281385","cytochrome P450 6j1-like","protein_coding","Cytochrome P-450","","","","","","cytochrome P450 6j1-like | Cytochrome P-450 | | |","Detoxification / stress",FALSE,"Not phase-related","Detoxification / stress"
"Diet DEGs in infected","LOC126281447","sodium channel protein para","protein_coding","Mediates the voltage-dependent sodium ion permeability of excitable membranes","para","GO:0000003,GO:0001508,GO:0001666,GO:0003008,GO:0003674,GO:0005215,GO:0005216,GO:0005248,GO:0005261,GO:0005272,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006814,GO:0006950,GO:0007154,GO:0007610,GO:0007617,GO:0007618,GO:0007619,GO:0007638,GO:0008049,GO:0008150,GO:0008324,GO:0009605,GO:0009612,GO:0009628,GO:0009987,GO:0015075,GO:0015077,GO:0015081,GO:0015267,GO:0015318,GO:0015672,GO:0016020,GO:0016021,GO:0016545,GO:0019098,GO:0019226,GO:0019228,GO:0019953,GO:0022414,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0023052,GO:0030001,GO:0031224,GO:0031226,GO:0032501,GO:0032504,GO:0034220,GO:0035637,GO:0035725,GO:0036293,GO:0042391,GO:0044425,GO:0044459,GO:0044464,GO:0044703,GO:0045433,GO:0046873,GO:0048065,GO:0048609,GO:0050877,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0051899,GO:0055085,GO:0060078,GO:0060179,GO:0065007,GO:0065008,GO:0070482,GO:0071944,GO:0086010,GO:0098655,GO:0098660,GO:0098662","ko:K04834","ko04742,map04742","GPHH,Ion_trans,Na_trans_assoc,Na_trans_cytopl","sodium channel protein para | Mediates the voltage-dependent sodium ion permeability of excitable membranes | para | GPHH,Ion_trans,Na_trans_assoc,Na_trans_cytopl | ko04742,map04742","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
