method	qseqid	gene_id	seqid	qlen	sseqid	taxid	scientific_name	broad_group	lineage	pident	length	qcovhsp	evalue	bitscore	stitle
DIAMOND nr_cluster_seq	XP_049850009.1	LOC126320584	NW_026062105.1	102	GAB6019013.1	1551368	Chamberlinius hualienensis	Other Arthropoda	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Diplopoda;Helminthomorpha;Polydesmida;Paradoxosomatidae;Chamberlinius;Chamberlinius hualienensis	48.6	70	66.7	2.92e-10	67.0	GAB6019013.1 Threonine--tRNA ligase 1, cytoplasmic [Chamberlinius hualienensis]
DIAMOND nr_cluster_seq	XP_049850009.1	LOC126320584	NW_026062105.1	102	KAK7080772.1	373956	Halocaridina rubra	Other Arthropoda	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Communostraca;Malacostraca;Eumalacostraca;Stomatocarida;Decapoda;Pleocyemata;Caridea;Atyoidea;Atyidae;Halocaridina;Halocaridina rubra	53.7	67	63.7	1.03e-09	65.5	KAK7080772.1 Threonine--tRNA ligase 1, cytoplasmic [Halocaridina rubra]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	KAK8816039.1	478820	Blastocystis sp. ATCC 50177/Nand II	Other Eukaryota	root;cellular organisms;Eukaryota;Sar;Stramenopiles;Bigyra;Opalozoa;Opalinata;Blastocystidae;Blastocystis;Blastocystis hominis;Blastocystis sp. ATCC 50177/Nand II	73.7	205	100	4.34e-103	306	KAK8816039.1 hypothetical protein WA556_000985 [Blastocystis sp. ATCC 50177/Nand II]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	KAO0435569.1	66527	Balamuthia mandrillaris	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Discosea;Longamoebia;Centramoebida;Balamuthiidae;Balamuthia;Balamuthia mandrillaris	71.1	204	100	2.82e-101	301	KAO0435569.1 Ribosomal protein L15 [Balamuthia mandrillaris]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	KAJ1966233.1	1520584	Dispira parvispora	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Kickxellomycota;Kickxellomycotina;Dimargaritomycetes;Dimargaritales;Dimargaritaceae;Dispira;Dispira parvispora	73.2	205	100	2.82e-101	301	KAJ1966233.1 60S ribosomal protein L15 [Dispira parvispora]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	CAL9123002.1	228183	Musa textilis	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Petrosaviidae;commelinids;Zingiberales;Musaceae;Musa;Musa textilis	72.1	204	100	4.00e-101	301	CAL9123002.1 unnamed protein product [Musa textilis]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	XP_002971348.1	88036	Selaginella moellendorffii	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Lycopodiopsida;Selaginellales;Selaginellaceae;Selaginelloideae;Selaginella;Selaginella moellendorffii	71.6	204	100	4.00e-101	301	XP_002971348.1 60S ribosomal protein L15-1 [Selaginella moellendorffii]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	CAM2025559.1	3349	Pinus sylvestris	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Acrogymnospermae;Pinopsida;Pinidae;Conifers I;Pinales;Pinaceae;Pinus;Pinus subgen. Pinus;Pinus sylvestris	73.9	203	99.5	4.54e-101	301	CAM2025559.1 unnamed protein product [Pinus sylvestris]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	CAL1798881.1	3329	Picea abies	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Acrogymnospermae;Pinopsida;Pinidae;Conifers I;Pinales;Pinaceae;Picea;Picea abies	72.5	204	100	8.47e-101	301	CAL1798881.1 unnamed protein product, partial [Picea abies]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	WCZ58744.1	221724	Seculamonas ecuadoriensis	Other Eukaryota	root;cellular organisms;Eukaryota;Discoba;Jakobea;Jakobida;Histionina;Moramonadidae;Seculamonas;Seculamonas ecuadoriensis	71.1	204	100	3.28e-100	298	WCZ58744.1 60S ribosomal protein L15 [Seculamonas ecuadoriensis]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	MHP1203919.1	3344	Pinus longaeva	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Acrogymnospermae;Pinopsida;Pinidae;Conifers I;Pinales;Pinaceae;Pinus;Pinus subgen. Strobus;Pinus longaeva	73.0	204	100	4.84e-100	300	MHP1203919.1 hypothetical protein [Pinus longaeva]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	ACU45020.1	71001	Pfiesteria piscicida	Other Eukaryota	root;cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales;Pfiesteriaceae;Pfiesteria;Pfiesteria piscicida	70.6	204	100	6.61e-100	298	ACU45020.1 60s ribosomal protein L15 [Pfiesteria piscicida]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	OAE19886.1	1480154	Marchantia polymorpha subsp. ruderalis	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Marchantiophyta;Marchantiopsida;Marchantiidae;Marchantiales;Marchantiaceae;Marchantia;Marchantia polymorpha;Marchantia polymorpha subsp. ruderalis	72.1	204	100	9.39e-100	297	OAE19886.1 hypothetical protein AXG93_1130s1390 [Marchantia polymorpha subsp. ruderalis]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	ANM86184.1	1712417	Stygiella incarcerata	Other Eukaryota	root;cellular organisms;Eukaryota;Discoba;Jakobea;Jakobida;Andalucina;Stygiellidae;Stygiella;Stygiella incarcerata	69.1	204	100	9.39e-100	297	ANM86184.1 60S ribosomal protein L15-2 [Stygiella incarcerata]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	MHP1203917.1	3344	Pinus longaeva	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Acrogymnospermae;Pinopsida;Pinidae;Conifers I;Pinales;Pinaceae;Pinus;Pinus subgen. Strobus;Pinus longaeva	72.9	203	99.5	1.03e-99	298	MHP1203917.1 hypothetical protein [Pinus longaeva]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	GLT40250.1	152420	Shorea laevis	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Malvales;Dipterocarpaceae;Dipterocarpoideae;Shorea;Shorea laevis	71.1	204	100	1.35e-99	298	GLT40250.1 hypothetical protein SLA2020_144000 [Shorea laevis]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	XP_010264371.1	4432	Nelumbo nucifera	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Proteales;Nelumbonaceae;Nelumbo;Nelumbo nucifera	71.1	204	100	1.89e-99	296	XP_010264371.1 PREDICTED: 60S ribosomal protein L15-like [Nelumbo nucifera]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	KAI3635940.1	1243177	Amoeboaphelidium protococcarum	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Aphelidiomycota;Aphelidea;Amoeboaphelidium;Amoeboaphelidium protococcarum	74.1	205	100	1.89e-99	296	KAI3635940.1 hypothetical protein MIR68_006005 [Amoeboaphelidium protococcarum]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	XP_009406701.2	214697	Musa acuminata AAA Group	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Petrosaviidae;commelinids;Zingiberales;Musaceae;Musa;Musa acuminata;Musa acuminata AAA Group	71.1	204	100	2.12e-99	298	XP_009406701.2 large ribosomal subunit protein eL15z [Musa acuminata AAA Group]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	MEW5302408.1	2578422	Sanguina aurantia	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;CS clade;Chlamydomonadales;Chlamydomonadaceae;Sanguina;Sanguina aurantia	70.1	204	100	2.69e-99	296	MEW5302408.1 hypothetical protein [Sanguina aurantia]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	URE02515.1	320322	Musa troglodytarum	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Petrosaviidae;commelinids;Zingiberales;Musaceae;Musa;Musa troglodytarum	71.9	203	99.5	6.96e-99	296	URE02515.1 Ribosomal protein L15 [Musa troglodytarum]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	KAJ1505800.1	945690	Coelomomyces lativittatus	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Coelomomycetaceae;Coelomomyces;Coelomomyces lativittatus	72.2	205	100	7.69e-99	295	KAJ1505800.1 60S ribosomal protein L15 [Coelomomyces lativittatus]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	MHY6184925.1	29760	Vitis vinifera	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;rosids incertae sedis;Vitales;Vitaceae;Viteae;Vitis;Vitis vinifera	71.1	204	100	8.16e-99	297	MHY6184925.1 60S ribosomal protein L15B [Vitis vinifera]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	CAL9193905.1	491892	Musa hybrid cultivar	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Petrosaviidae;commelinids;Zingiberales;Musaceae;Musa;unclassified Musa;Musa hybrid cultivar	71.1	204	100	1.04e-98	298	CAL9193905.1 unnamed protein product [Musa hybrid cultivar]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	NP_001365641.1	3218	Physcomitrium patens	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Bryophyta;Bryophytina;Bryopsida;Funariidae;Funariales;Funariaceae;Physcomitrium;Physcomitrium patens	70.1	204	100	1.09e-98	295	NP_001365641.1 60S ribosomal protein L15-1-like [Physcomitrium patens]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	KAK2079457.1	3111	Prototheca wickerhamii	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Trebouxiophyceae;Chlorellales;Chlorellaceae;Prototheca;Prototheca wickerhamii	69.6	204	100	1.09e-98	295	KAK2079457.1 60S ribosomal protein L15-2 [Prototheca wickerhamii]
DIAMOND nr_cluster_seq	XP_049850014.1	LOC126320588	NW_026062105.1	204	KAG1675137.1	1653778	Chlamydomonas sp. UWO 241	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;CS clade;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;unclassified Chlamydomonas;Chlamydomonas sp. UWO 241	68.6	204	100	2.20e-98	294	KAG1675137.1 hypothetical protein FOA52_003360 [Chlamydomonas sp. UWO 241]
DIAMOND nr_cluster_seq	XP_049850015.1	LOC126320589	NW_026062105.1	585	AKN09691.1	5775	Amoeba proteus	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Euamoebida;Amoebidae;Amoeba;Amoeba proteus	46.1	449	73.8	6.26e-121	389	AKN09691.1 Tom70 [Amoeba proteus]
DIAMOND nr_cluster_seq	XP_049850015.1	LOC126320589	NW_026062105.1	585	KAL6073358.1	66527	Balamuthia mandrillaris	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Discosea;Longamoebia;Centramoebida;Balamuthiidae;Balamuthia;Balamuthia mandrillaris	45.8	417	68.5	6.96e-121	388	KAL6073358.1 Suppressor of RPS4-RLD 1 [Balamuthia mandrillaris]
DIAMOND nr_cluster_seq	XP_049850016.1	LOC126320590	NW_026062105.1	490	KAL6073494.1	66527	Balamuthia mandrillaris	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Discosea;Longamoebia;Centramoebida;Balamuthiidae;Balamuthia;Balamuthia mandrillaris	38.6	303	61.2	5.04e-60	219	KAL6073494.1 Ribonuclease inhibitor [Balamuthia mandrillaris]
DIAMOND nr_cluster_seq	XP_049850018.1	LOC126320594	NW_026062105.1	385	KAA6376868.1	222440	Streblomastix strix	Other Eukaryota	root;cellular organisms;Eukaryota;Metamonada;Preaxostyla;Oxymonadida;Streblomastigidae;Streblomastix;Streblomastix strix	43.6	241	59.2	2.23e-50	181	KAA6376868.1 MAG: putative meiotic specific asynaptic protein, partial [Streblomastix strix]
DIAMOND nr_cluster_seq	XP_049850018.1	LOC126320594	NW_026062105.1	385	KAJ5066293.1	1746090	Anaeramoeba ignava	Other Eukaryota	root;cellular organisms;Eukaryota;Metamonada;Anaeramoebidae;Anaeramoeba;Anaeramoeba ignava	43.8	233	59.0	8.51e-49	180	KAJ5066293.1 horma domain-containing protein [Anaeramoeba ignava]
DIAMOND nr_cluster_seq	XP_049850018.1	LOC126320594	NW_026062105.1	385	XP_044544359.1	51637	Naegleria lovaniensis	Other Eukaryota	root;cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Eutetramitea;Acrasida;Naegleriidae;Naegleria;Naegleria lovaniensis	41.4	222	55.6	2.96e-45	175	XP_044544359.1 uncharacterized protein C9374_010189 [Naegleria lovaniensis]
DIAMOND nr_cluster_seq	XP_049850018.1	LOC126320594	NW_026062105.1	385	KAO0409494.1	66527	Balamuthia mandrillaris	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Discosea;Longamoebia;Centramoebida;Balamuthiidae;Balamuthia;Balamuthia mandrillaris	41.6	219	56.4	1.22e-44	172	KAO0409494.1 HORMAD1 domain-containing protein [Balamuthia mandrillaris]
DIAMOND nr_cluster_seq	XP_049850018.1	LOC126320594	NW_026062105.1	385	CAG4710012.1	5763	Naegleria fowleri	Other Eukaryota	root;cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Eutetramitea;Acrasida;Naegleriidae;Naegleria;Naegleria fowleri	43.2	220	56.6	1.60e-44	176	CAG4710012.1 unnamed protein product, partial [Naegleria fowleri]
DIAMOND nr_cluster_seq	XP_049850018.1	LOC126320594	NW_026062105.1	385	XP_044556475.1	5763	Naegleria fowleri	Other Eukaryota	root;cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Eutetramitea;Acrasida;Naegleriidae;Naegleria;Naegleria fowleri	43.2	220	56.6	2.96e-44	176	XP_044556475.1 uncharacterized protein FDP41_009982 [Naegleria fowleri]
DIAMOND nr_cluster_seq	XP_049850019.1	LOC126320594	NW_026062105.1	385	KAA6376868.1	222440	Streblomastix strix	Other Eukaryota	root;cellular organisms;Eukaryota;Metamonada;Preaxostyla;Oxymonadida;Streblomastigidae;Streblomastix;Streblomastix strix	43.6	241	59.2	2.23e-50	181	KAA6376868.1 MAG: putative meiotic specific asynaptic protein, partial [Streblomastix strix]
DIAMOND nr_cluster_seq	XP_049850019.1	LOC126320594	NW_026062105.1	385	KAJ5066293.1	1746090	Anaeramoeba ignava	Other Eukaryota	root;cellular organisms;Eukaryota;Metamonada;Anaeramoebidae;Anaeramoeba;Anaeramoeba ignava	43.8	233	59.0	8.51e-49	180	KAJ5066293.1 horma domain-containing protein [Anaeramoeba ignava]
DIAMOND nr_cluster_seq	XP_049850019.1	LOC126320594	NW_026062105.1	385	XP_044544359.1	51637	Naegleria lovaniensis	Other Eukaryota	root;cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Eutetramitea;Acrasida;Naegleriidae;Naegleria;Naegleria lovaniensis	41.4	222	55.6	2.96e-45	175	XP_044544359.1 uncharacterized protein C9374_010189 [Naegleria lovaniensis]
DIAMOND nr_cluster_seq	XP_049850019.1	LOC126320594	NW_026062105.1	385	KAO0409494.1	66527	Balamuthia mandrillaris	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Discosea;Longamoebia;Centramoebida;Balamuthiidae;Balamuthia;Balamuthia mandrillaris	41.6	219	56.4	1.22e-44	172	KAO0409494.1 HORMAD1 domain-containing protein [Balamuthia mandrillaris]
DIAMOND nr_cluster_seq	XP_049850019.1	LOC126320594	NW_026062105.1	385	CAG4710012.1	5763	Naegleria fowleri	Other Eukaryota	root;cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Eutetramitea;Acrasida;Naegleriidae;Naegleria;Naegleria fowleri	43.2	220	56.6	1.60e-44	176	CAG4710012.1 unnamed protein product, partial [Naegleria fowleri]
DIAMOND nr_cluster_seq	XP_049850019.1	LOC126320594	NW_026062105.1	385	XP_044556475.1	5763	Naegleria fowleri	Other Eukaryota	root;cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Eutetramitea;Acrasida;Naegleriidae;Naegleria;Naegleria fowleri	43.2	220	56.6	2.96e-44	176	XP_044556475.1 uncharacterized protein FDP41_009982 [Naegleria fowleri]
DIAMOND nr_cluster_seq	XP_049850020.1	LOC126320594	NW_026062105.1	383	KAA6376868.1	222440	Streblomastix strix	Other Eukaryota	root;cellular organisms;Eukaryota;Metamonada;Preaxostyla;Oxymonadida;Streblomastigidae;Streblomastix;Streblomastix strix	42.7	241	59.0	2.71e-47	173	KAA6376868.1 MAG: putative meiotic specific asynaptic protein, partial [Streblomastix strix]
DIAMOND nr_cluster_seq	XP_049850020.1	LOC126320594	NW_026062105.1	383	KAJ5066293.1	1746090	Anaeramoeba ignava	Other Eukaryota	root;cellular organisms;Eukaryota;Metamonada;Anaeramoebidae;Anaeramoeba;Anaeramoeba ignava	43.3	233	58.7	3.50e-46	173	KAJ5066293.1 horma domain-containing protein [Anaeramoeba ignava]
DIAMOND nr_cluster_seq	XP_049850020.1	LOC126320594	NW_026062105.1	383	XP_044544359.1	51637	Naegleria lovaniensis	Other Eukaryota	root;cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Eutetramitea;Acrasida;Naegleriidae;Naegleria;Naegleria lovaniensis	41.0	222	55.4	9.99e-43	168	XP_044544359.1 uncharacterized protein C9374_010189 [Naegleria lovaniensis]
DIAMOND nr_cluster_seq	XP_049850020.1	LOC126320594	NW_026062105.1	383	CAG4710012.1	5763	Naegleria fowleri	Other Eukaryota	root;cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Eutetramitea;Acrasida;Naegleriidae;Naegleria;Naegleria fowleri	42.7	220	56.4	4.16e-42	169	CAG4710012.1 unnamed protein product, partial [Naegleria fowleri]
DIAMOND nr_cluster_seq	XP_049850020.1	LOC126320594	NW_026062105.1	383	KAO0409494.1	66527	Balamuthia mandrillaris	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Discosea;Longamoebia;Centramoebida;Balamuthiidae;Balamuthia;Balamuthia mandrillaris	41.1	219	56.1	4.31e-42	165	KAO0409494.1 HORMAD1 domain-containing protein [Balamuthia mandrillaris]
DIAMOND nr_cluster_seq	XP_049850020.1	LOC126320594	NW_026062105.1	383	XP_044556475.1	5763	Naegleria fowleri	Other Eukaryota	root;cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Eutetramitea;Acrasida;Naegleriidae;Naegleria;Naegleria fowleri	42.7	220	56.4	6.71e-42	169	XP_044556475.1 uncharacterized protein FDP41_009982 [Naegleria fowleri]
DIAMOND nr_cluster_seq	XP_049850029.1	LOC126320600	NW_026062105.1	484	XP_015774854.1	70779	Acropora digitifera	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Acroporidae;Acropora;Acropora digitifera	37.7	453	92.1	1.43e-91	299	XP_015774854.1 PREDICTED: DNA primase large subunit-like [Acropora digitifera]
DIAMOND nr_cluster_seq	XP_049850029.1	LOC126320600	NW_026062105.1	484	CAH3160276.1	104759	Porites lobata	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Porites;Porites lobata	36.3	480	97.1	1.52e-88	291	CAH3160276.1 unnamed protein product [Porites lobata]
DIAMOND nr_cluster_seq	XP_049850029.1	LOC126320600	NW_026062105.1	484	XP_044174076.1	45264	Acropora millepora	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Acroporidae;Acropora;Acropora millepora	37.3	459	93.0	1.81e-88	290	XP_044174076.1 DNA primase large subunit-like [Acropora millepora]
DIAMOND nr_cluster_seq	XP_049850029.1	LOC126320600	NW_026062105.1	484	XP_033644569.1	7604	Asterias rubens	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Echinodermata;Eleutherozoa;Asterozoa;Asteroidea;Forcipulatacea;Forcipulatida;Asteriidae;Asterias;Asterias rubens	36.4	462	94.0	1.93e-88	291	XP_033644569.1 DNA primase large subunit-like [Asterias rubens]
DIAMOND nr_cluster_seq	XP_049850029.1	LOC126320600	NW_026062105.1	484	XP_084958812.1	227230	Pavona decussata	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Agariciidae;Pavona;Pavona decussata	37.6	455	92.1	2.19e-88	290	XP_084958812.1 DNA primase large subunit-like [Pavona decussata]
DIAMOND nr_cluster_seq	XP_049850029.1	LOC126320600	NW_026062105.1	484	XP_065061768.1	499914	Rhopilema esculentum	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Cnidaria;Scyphozoa;Rhizostomeae;Rhizostomatidae;Rhopilema;Rhopilema esculentum	37.1	498	96.5	1.43e-87	289	XP_065061768.1 DNA primase large subunit-like [Rhopilema esculentum]
DIAMOND nr_cluster_seq	XP_049850029.1	LOC126320600	NW_026062105.1	484	XP_068747811.1	246305	Montipora capricornis	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Acroporidae;Montipora;Montipora capricornis	36.5	482	96.9	6.89e-87	286	XP_068747811.1 DNA primase large subunit-like [Montipora capricornis]
DIAMOND nr_cluster_seq	XP_049850029.1	LOC126320600	NW_026062105.1	484	XP_078362429.1	130080	Oculina patagonica	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Oculinidae;Oculina;Oculina patagonica	35.9	482	97.1	1.08e-86	286	XP_078362429.1 DNA primase large subunit-like [Oculina patagonica]
