gene_id	seqid	description_official	gene_biotype	DEG_context	comparisons	directions	focused_origin_audit	mapping_support	competitive_host_retained_fraction	integrated_evidence	nucleotide_support_corrected	nucleotide_groups	nucleotide_taxa	nucleotide_max_identity	nucleotide_max_query_coverage	protein_support	fresh_significant_contrasts	fresh_higher_in	fresh_max_abs_log2FC	fresh_min_padj
LOC126319861	NW_026062071.1	transmembrane emp24 domain-containing protein A-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.651623523376959	0.010229381622512657
LOC126316993	NW_026062003.1	probable clathrin heavy chain 1	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1.0002766251728907	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50	Infected diet 50	5.423744942744092	0.010290962696471995
LOC126323788	NW_026062229.1	uncharacterized LOC126323788	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50	Infected diet 50	5.792561128189243	0.010290962696471995
LOC126324053	NW_026062244.1	profilin-2-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50	Infected diet 50	5.71477845296947	0.010290962696471995
LOC126315236	NW_026061960.1	F-box-like/WD repeat-containing protein TBL1X	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous;Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.901229943341105	0.010329228194365402
LOC126320356	NW_026062094.1	myosin light chain kinase A-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50	Infected diet 50	6.04147569074412	0.010329228194365402
LOC126320396	NW_026062097.1	uncharacterized LOC126320396	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	0.9979879275653925	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.34602278300708	0.010329228194365402
LOC126320584	NW_026062105.1	probable threonine--tRNA ligase 1, cytoplasmic	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Broader arthropod support;Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	5.745991251684666	0.010329228194365402
LOC126325810	NW_026062299.1	uncharacterized LOC126325810	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50	Infected diet 50	5.601246076101232	0.010341292748988186
LOC126317453	NW_026062018.1	exportin-2-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	5.809929406367991	0.01035043506467761
LOC126316445	NW_026061974.1	exocyst complex component 7-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50	Infected diet 50	5.807835256113064	0.010359790344807789
LOC126317450	NW_026062018.1	heat shock 70 kDa protein-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed external nucleotide evidence	Mixed metazoan/non-metazoan	Other Arthropoda;Other Eukaryota;Other Metazoa;Plants	Acytostelium subglobosum LB1;Amaranthus tricolor;Callospermophilus lateralis;Castanea sativa;Cavia porcellus;Dendroctonus ponderosae;Eriobotrya japonica;Impatiens glandulifera;Medicago sativa;Spermophilus citellus;Vicia villosa	70.216	61	Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	5.901865507975098	0.010359790344807789
LOC126324744	NW_026062253.1	UTP--glucose-1-phosphate uridylyltransferase 2-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Concordant non-metazoan nucleotide and protein hits	Non-metazoan only	Fungi	Cokeromyces recurvatus	65.371	50	Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.73592707604748	0.010359790344807789
LOC126332799	NW_026062803.1	mucin-12-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	5.863100141809941	0.010359790344807789
LOC126318692	NW_026062059.1	V-type proton ATPase subunit D-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	External nucleotide support from Orthoptera/Arthropoda	Other arthropod	Other Arthropoda;Other Metazoa	Branchiostoma lanceolatum;Drosophila kikkawai;Drosophila serrata	71.782	23	Mixed/ambiguous	infected_diet33_vs50	Infected diet 50	5.984539120515264	0.010369368155534785
LOC126304766	NW_026061732.1	actin-related protein 2/3 complex subunit 5-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.706463565970649	0.01037000356359133
LOC126316823	NW_026061988.1	dedicator of cytokinesis protein 9-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.438464991600003	0.010371493473592838
LOC126319879	NW_026062071.1	protein raptor homolog	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	External nucleotide support from other Metazoa	Other metazoan	Other Metazoa	Streptopelia decaocto	64.658	23	Mixed/ambiguous;Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.508048932163959	0.01039423677823122
LOC126316920	NW_026062003.1	6-phosphogluconate dehydrogenase, decarboxylating-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Concordant non-metazoan nucleotide and protein hits	Non-metazoan only	Bacteria	uncultured Acidobacteriaceae bacterium	68.567	40	Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	5.694045202552282	0.010399669168913129
LOC126315285	NW_026061960.1	actin-related protein 2/3 complex subunit 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	External nucleotide support from Orthoptera/Arthropoda	Other arthropod	Other Arthropoda	Triops cancriformis	70.13	20	Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.748781739998933	0.010405720188230147
LOC126320462	NW_026062097.1	uncharacterized LOC126320462	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous;Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.880837705808218	0.010472701613409591
LOC126318428	NW_026062051.1	citrate synthase-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Concordant non-metazoan nucleotide and protein hits	Non-metazoan only	Other Eukaryota	Dictyostelium discoideum AX4;Dictyostelium purpureum	68.006	27	Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.059189263925676	0.010507363489266983
LOC126325914	NW_026062302.1	phenylalanine--tRNA ligase beta subunit-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50	Infected diet 50	5.717387730807263	0.010507363489266983
LOC126326243	NW_026062332.1	66 kDa stress protein-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.655231930750901	0.01050746242048056
LOC126318441	NW_026062051.1	elongation factor 1-gamma-A-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					No informative hit;Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.074954234136931	0.010514683135892568
LOC126329068	NW_026062491.1	uncharacterized LOC126329068	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.577122994807895	0.010514683135892568
LOC126316833	NW_026061988.1	uncharacterized LOC126316833	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.516058484676517	0.010527257749235167
LOC126318442	NW_026062051.1	uncharacterized LOC126318442	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.666597187065646	0.010529735379326874
LOC126323239	NW_026062217.1	vacuolar protein sorting-associated protein 45-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	External nucleotide support from other Metazoa	Other metazoan	Other Metazoa	Lampetra fluviatilis;Lampetra planeri	64.019	27	Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	5.79206496313805	0.010556930021194282
LOC126323757	NW_026062229.1	uncharacterized LOC126323757	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					No informative hit;Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.783642923276822	0.01063089682500844
LOC126311215	NW_026061838.1	uncharacterized LOC126311215	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.395359426650828	0.01065124817689136
LOC126313357	NW_026061886.1	uncharacterized LOC126313357	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.6335070334558965	0.01065124817689136
