gene_id	seqid	description_official	gene_biotype	DEG_context	comparisons	directions	focused_origin_audit	mapping_support	competitive_host_retained_fraction	integrated_evidence	nucleotide_support_corrected	nucleotide_groups	nucleotide_taxa	nucleotide_max_identity	nucleotide_max_query_coverage	protein_support	fresh_significant_contrasts	fresh_higher_in	fresh_max_abs_log2FC	fresh_min_padj
LOC126322576	NW_026062185.1	uncharacterized LOC126322576	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	6.200299493158228	0.013954457815518928
LOC126304686	NW_026061732.1	isocitrate dehydrogenase [NAD] regulatory subunit A, mitochondrial-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.880833931993558	0.014011493318061927
LOC126326203	NW_026062331.1	phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	6.328949887145965	0.014011493318061927
LOC126313326	NW_026061886.1	uncharacterized LOC126313326	lncRNA	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.091692336183858	0.014064211651133987
LOC126317115	NW_026062009.1	mitochondrial substrate carrier family protein H-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.957067787039353	0.014064211651133987
LOC126304683	NW_026061732.1	charged multivesicular body protein 3-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.996300378955617	0.014135282073257456
LOC126316757	NW_026061988.1	uncharacterized LOC126316757	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.6472638399439266	0.014135282073257456
LOC126322410	NW_026062176.1	uncharacterized LOC126322410	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.842450027553436	0.014135282073257456
LOC126325495	NW_026062282.1	uncharacterized LOC126325495	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.690468487067035	0.014311901995297055
LOC126324045	NW_026062244.1	uncharacterized LOC126324045	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	5.752012883914928	0.014316296093831943
LOC126324067	NW_026062244.1	uncharacterized LOC126324067	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	5.710784461433423	0.014362637016368853
LOC126326075	NW_026062315.1	uncharacterized LOC126326075	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.499371227880373	0.014362637016368853
LOC126326577	NW_026062344.1	transcription initiation factor TFIID subunit 8-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.905698751384306	0.01439767624801035
LOC126325537	NW_026062282.1	uncharacterized LOC126325537	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.666268124226124	0.014425454965910894
LOC126316752	NW_026061988.1	serine hydroxymethyltransferase 2-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.658925602607117	0.014456048206310301
LOC126311208	NW_026061838.1	uncharacterized LOC126311208	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.071206544427663	0.014475341517181042
LOC126315263	NW_026061960.1	integrator complex subunit 3-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.518540926515942	0.014475341517181042
LOC126320368	NW_026062094.1	high affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.4792465564007715	0.01455223272409495
LOC126305010	NW_026061743.1	RNA-binding protein 5-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.55981947265043	0.014680478358596769
LOC126315216	NW_026061960.1	probable peroxisomal membrane protein PEX13	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.708880713208464	0.014680478358596769
LOC126316768	NW_026061988.1	pyruvate kinase I-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.33595691284053	0.014680478358596769
LOC126317454	NW_026062018.1	pre-mRNA-processing factor 17-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.697819126977761	0.014680478358596769
LOC126318355	NW_026062048.1	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.830279506518546	0.014680478358596769
LOC126324527	NW_026062249.1	uncharacterized LOC126324527	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.6402783242962755	0.014680478358596769
LOC126326521	NW_026062344.1	uncharacterized LOC126326521	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.444546472492383	0.014680478358596769
LOC126332390	NW_026062747.1	uncharacterized LOC126332390	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	6.07553370109308	0.014680478358596769
LOC126313351	NW_026061886.1	uncharacterized LOC126313351	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.395552318793971	0.014682848789810755
LOC126318682	NW_026062059.1	uncharacterized LOC126318682	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.760053736154748	0.014682848789810755
LOC126322527	NW_026062185.1	uncharacterized LOC126322527	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.606033138460162	0.014694397544037513
LOC126317110	NW_026062009.1	uncharacterized LOC126317110	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.2691284646462	0.014754788912357666
LOC126330072	NW_026062566.1	uncharacterized LOC126330072	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.379293577063319	0.014754788912357666
LOC126332767	NW_026062795.1	uncharacterized LOC126332767	lncRNA	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	5.753985913744512	0.01478470841192872
LOC126322387	NW_026062176.1	actin-related protein 3-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.3287300746085835	0.014794774661997322
LOC126322589	NW_026062185.1	glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.399758107491358	0.014794774661997322
LOC126326515	NW_026062344.1	uncharacterized LOC126326515	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.472467295595807	0.014794774661997322
LOC126326603	NW_026062344.1	probable serine/threonine-protein kinase roco4	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.360935032094297	0.014794774661997322
LOC126320558	NW_026062105.1	uncharacterized LOC126320558	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	5.461167788613585	0.014819565954253773
LOC126304694	NW_026061732.1	uncharacterized LOC126304694	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.053141137221486	0.014841610625332303
LOC126315370	NW_026061960.1	uncharacterized LOC126315370	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.608270204640136	0.014841610625332303
LOC126316962	NW_026062003.1	cell cycle checkpoint control protein RAD9A-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.6067133840995895	0.014841610625332303
LOC126316695	NW_026061985.1	uncharacterized LOC126316695	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.286201142987775	0.014849054111636594
LOC126316941	NW_026062003.1	26S proteasome non-ATPase regulatory subunit 11-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.387874212141258	0.014849054111636594
LOC126318431	NW_026062051.1	structural maintenance of chromosomes protein 5-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.352708353723095	0.014849054111636594
